Date,Open,High,Close,Target_5min,Target_1hour,Target_1day
2023-12-01 00:10:00,2.0,10.0,4.0,4.0,64.0,4425.0
2023-12-01 00:15:00,4.0,2.0,10.0,6.0,61.0,4430.0
2023-12-01 00:20:00,6.0,4.0,2.0,4.0,57.0,4434.0
2023-12-01 00:25:00,4.0,6.0,4.0,13.0,59.0,4440.0
2023-12-01 00:30:00,13.0,4.0,6.0,7.0,52.0,4435.0
2023-12-01 00:35:00,7.0,13.0,4.0,4.0,51.0,4432.0
2023-12-01 00:40:00,4.0,7.0,13.0,8.0,51.0,4435.0
2023-12-01 00:45:00,8.0,4.0,7.0,5.0,51.0,4436.0
2023-12-01 00:50:00,5.0,8.0,4.0,4.0,49.0,4434.0
2023-12-01 00:55:00,4.0,5.0,8.0,5.0,51.0,4432.0
2023-12-01 01:00:00,5.0,4.0,5.0,2.0,46.0,4435.0
2023-12-01 01:05:00,2.0,5.0,4.0,2.0,48.0,4436.0
2023-12-01 01:10:00,2.0,2.0,5.0,1.0,49.0,4437.0
2023-12-01 01:15:00,1.0,2.0,2.0,2.0,52.0,4441.0
2023-12-01 01:20:00,2.0,1.0,2.0,6.0,52.0,4441.0
2023-12-01 01:25:00,6.0,2.0,1.0,6.0,51.0,4437.0
2023-12-01 01:30:00,6.0,6.0,2.0,6.0,48.0,4432.0
2023-12-01 01:35:00,6.0,6.0,6.0,4.0,47.0,4433.0
2023-12-01 01:40:00,4.0,6.0,6.0,8.0,49.0,4431.0
2023-12-01 01:45:00,8.0,4.0,6.0,3.0,48.0,4427.0
2023-12-01 01:50:00,3.0,8.0,4.0,6.0,47.0,4427.0
2023-12-01 01:55:00,6.0,3.0,8.0,0.0,44.0,4425.0
2023-12-01 02:00:00,1.0,6.0,3.0,4.0,50.0,4426.0
2023-12-01 02:05:00,4.0,1.0,6.0,3.0,47.0,4425.0
2023-12-01 02:10:00,3.0,4.0,1.0,4.0,46.0,4423.0
2023-12-01 02:15:00,4.0,3.0,4.0,2.0,51.0,4419.0
2023-12-01 02:20:00,2.0,4.0,3.0,5.0,51.0,4422.0
2023-12-01 02:25:00,5.0,2.0,4.0,3.0,49.0,4421.0
2023-12-01 02:30:00,3.0,5.0,2.0,5.0,52.0,4422.0
2023-12-01 02:35:00,5.0,3.0,5.0,6.0,48.0,4423.0
2023-12-01 02:40:00,6.0,5.0,3.0,7.0,42.0,4427.0
2023-12-01 02:45:00,7.0,6.0,5.0,2.0,39.0,4423.0
2023-12-01 02:50:00,2.0,7.0,6.0,3.0,39.0,4425.0
2023-12-01 02:55:00,3.0,2.0,7.0,6.0,36.0,4428.0
2023-12-01 03:00:00,6.0,3.0,2.0,1.0,34.0,4429.0
2023-12-01 03:05:00,1.0,6.0,3.0,2.0,36.0,4434.0
2023-12-01 03:10:00,2.0,1.0,6.0,9.0,40.0,4435.0
2023-12-01 03:15:00,9.0,2.0,1.0,2.0,35.0,4431.0
2023-12-01 03:20:00,2.0,9.0,2.0,3.0,36.0,4432.0
2023-12-01 03:25:00,3.0,2.0,9.0,6.0,34.0,4431.0
2023-12-01 03:30:00,6.0,3.0,2.0,1.0,32.0,4429.0
2023-12-01 03:35:00,1.0,6.0,3.0,0.0,37.0,4430.0
2023-12-01 03:40:00,1.0,1.0,6.0,4.0,38.0,4431.0
2023-12-01 03:45:00,4.0,1.0,1.0,2.0,35.0,4430.0
2023-12-01 03:50:00,2.0,4.0,1.0,0.0,34.0,4428.0
2023-12-01 03:55:00,1.0,2.0,4.0,4.0,38.0,4428.0
2023-12-01 04:00:00,4.0,1.0,2.0,3.0,34.0,4430.0
2023-12-01 04:05:00,3.0,4.0,1.0,6.0,37.0,4433.0
2023-12-01 04:10:00,6.0,3.0,4.0,4.0,38.0,4439.0
2023-12-01 04:15:00,4.0,6.0,3.0,3.0,38.0,4436.0
2023-12-01 04:20:00,3.0,4.0,6.0,1.0,36.0,4441.0
2023-12-01 04:25:00,1.0,3.0,4.0,4.0,39.0,4447.0
2023-12-01 04:30:00,4.0,1.0,3.0,6.0,41.0,4447.0
2023-12-01 04:35:00,6.0,4.0,1.0,1.0,40.0,4447.0
2023-12-01 04:40:00,1.0,6.0,4.0,1.0,46.0,4455.0
2023-12-01 04:45:00,1.0,1.0,6.0,1.0,48.0,4454.0
2023-12-01 04:50:00,1.0,1.0,1.0,4.0,53.0,4458.0
2023-12-01 04:55:00,4.0,1.0,1.0,0.0,53.0,4454.0
2023-12-01 05:00:00,1.0,4.0,1.0,6.0,55.0,4458.0
2023-12-01 05:05:00,6.0,1.0,4.0,7.0,49.0,4459.0
2023-12-01 05:10:00,7.0,6.0,1.0,4.0,42.0,4454.0
2023-12-01 05:15:00,4.0,7.0,6.0,1.0,38.0,4453.0
2023-12-01 05:20:00,1.0,4.0,7.0,4.0,38.0,4458.0
2023-12-01 05:25:00,4.0,1.0,4.0,6.0,39.0,4464.0
2023-12-01 05:30:00,6.0,4.0,1.0,5.0,35.0,4466.0
