Date,Open,High,Close,Target_5min,Target_1hour,Target_1day
2023-12-01 06:40:00,1.0,1.0,1.0,3.0,120.0,1509.0
2023-12-01 06:45:00,3.0,1.0,1.0,4.0,123.0,1508.0
2023-12-01 06:50:00,4.0,3.0,1.0,9.0,122.0,1510.0
2023-12-01 06:55:00,9.0,4.0,3.0,9.0,121.0,1509.0
2023-12-01 07:00:00,9.0,9.0,4.0,12.0,119.0,1512.0
2023-12-01 07:05:00,12.0,9.0,9.0,14.0,119.0,1510.0
2023-12-01 07:10:00,14.0,12.0,9.0,16.0,112.0,1507.0
2023-12-01 07:15:00,16.0,14.0,12.0,13.0,96.0,1502.0
2023-12-01 07:20:00,13.0,16.0,14.0,8.0,83.0,1510.0
2023-12-01 07:25:00,8.0,13.0,16.0,7.0,89.0,1520.0
2023-12-01 07:30:00,7.0,8.0,13.0,13.0,99.0,1522.0
2023-12-01 07:35:00,13.0,7.0,8.0,12.0,90.0,1518.0
2023-12-01 07:40:00,12.0,13.0,7.0,6.0,93.0,1520.0
2023-12-01 07:45:00,6.0,12.0,13.0,3.0,117.0,1526.0
2023-12-01 07:50:00,3.0,6.0,12.0,8.0,124.0,1536.0
2023-12-01 07:55:00,8.0,3.0,6.0,7.0,119.0,1537.0
2023-12-01 08:00:00,7.0,8.0,3.0,12.0,121.0,1539.0
2023-12-01 08:05:00,12.0,7.0,8.0,7.0,124.0,1539.0
2023-12-01 08:10:00,7.0,12.0,7.0,0.0,134.0,1547.0
2023-12-01 08:15:00,1.0,7.0,12.0,0.0,149.0,1562.0
2023-12-01 08:20:00,1.0,1.0,7.0,14.0,167.0,1583.0
2023-12-01 08:25:00,14.0,1.0,1.0,17.0,167.0,1579.0
2023-12-01 08:30:00,17.0,14.0,1.0,4.0,159.0,1577.0
2023-12-01 08:35:00,4.0,17.0,14.0,15.0,167.0,1588.0
2023-12-01 08:40:00,15.0,4.0,17.0,30.0,171.0,1592.0
2023-12-01 08:45:00,30.0,15.0,4.0,10.0,155.0,1574.0
2023-12-01 08:50:00,10.0,30.0,15.0,3.0,167.0,1584.0
2023-12-01 08:55:00,3.0,10.0,30.0,9.0,181.0,1600.0
2023-12-01 09:00:00,9.0,3.0,10.0,15.0,185.0,1608.0
2023-12-01 09:05:00,15.0,9.0,3.0,17.0,184.0,1619.0
2023-12-01 09:10:00,17.0,15.0,9.0,15.0,192.0,1623.0
2023-12-01 09:15:00,15.0,17.0,15.0,18.0,192.0,1623.0
2023-12-01 09:20:00,18.0,15.0,17.0,14.0,202.0,1625.0
2023-12-01 09:25:00,14.0,18.0,15.0,9.0,200.0,1620.0
2023-12-01 09:30:00,9.0,14.0,18.0,12.0,205.0,1628.0
2023-12-01 09:35:00,12.0,9.0,14.0,19.0,206.0,1632.0
2023-12-01 09:40:00,19.0,12.0,9.0,14.0,204.0,1630.0
2023-12-01 09:45:00,14.0,19.0,12.0,22.0,194.0,1644.0
2023-12-01 09:50:00,22.0,14.0,19.0,17.0,178.0,1651.0
2023-12-01 09:55:00,17.0,22.0,14.0,13.0,171.0,1646.0
2023-12-01 10:00:00,13.0,17.0,22.0,14.0,173.0,1649.0
2023-12-01 10:05:00,14.0,13.0,17.0,25.0,174.0,1648.0
2023-12-01 10:10:00,25.0,14.0,13.0,15.0,159.0,1644.0
2023-12-01 10:15:00,15.0,25.0,14.0,28.0,155.0,1639.0
2023-12-01 10:20:00,28.0,15.0,25.0,12.0,134.0,1626.0
2023-12-01 10:25:00,12.0,28.0,15.0,14.0,126.0,1632.0
2023-12-01 10:30:00,14.0,12.0,28.0,13.0,117.0,1640.0
2023-12-01 10:35:00,13.0,14.0,12.0,17.0,110.0,1640.0
2023-12-01 10:40:00,17.0,13.0,14.0,4.0,97.0,1634.0
2023-12-01 10:45:00,4.0,17.0,13.0,6.0,99.0,1644.0
2023-12-01 10:50:00,6.0,4.0,17.0,10.0,103.0,1658.0
2023-12-01 10:55:00,10.0,6.0,4.0,15.0,96.0,1674.0
2023-12-01 11:00:00,15.0,10.0,6.0,15.0,89.0,1675.0
2023-12-01 11:05:00,15.0,15.0,10.0,10.0,83.0,1674.0
2023-12-01 11:10:00,10.0,15.0,15.0,11.0,86.0,1685.0
2023-12-01 11:15:00,11.0,10.0,15.0,7.0,84.0,1686.0
2023-12-01 11:20:00,7.0,11.0,10.0,4.0,85.0,1699.0
2023-12-01 11:25:00,4.0,7.0,11.0,5.0,94.0,1701.0
2023-12-01 11:30:00,5.0,4.0,7.0,6.0,99.0,1704.0
2023-12-01 11:35:00,6.0,5.0,4.0,4.0,104.0,1703.0
2023-12-01 11:40:00,4.0,6.0,5.0,6.0,103.0,1712.0
2023-12-01 11:45:00,6.0,4.0,6.0,10.0,102.0,1709.0
2023-12-01 11:50:00,10.0,6.0,4.0,3.0,100.0,1708.0
2023-12-01 11:55:00,3.0,10.0,6.0,8.0,109.0,1715.0
2023-12-01 12:00:00,8.0,3.0,10.0,9.0,112.0,1719.0
2023-12-01 12:05:00,9.0,8.0,3.0,13.0,115.0,1717.0
