Date,Open,High,Close,Target_5min,Target_1hour,Target_1day
2023-12-01 06:55:00,4.0,1.0,2.0,2.0,56.0,967.0
2023-12-01 07:00:00,2.0,4.0,1.0,9.0,56.0,968.0
2023-12-01 07:05:00,9.0,2.0,4.0,4.0,50.0,971.0
2023-12-01 07:10:00,4.0,9.0,2.0,12.0,47.0,979.0
2023-12-01 07:15:00,12.0,4.0,9.0,5.0,38.0,979.0
2023-12-01 07:20:00,5.0,12.0,4.0,5.0,33.0,981.0
2023-12-01 07:25:00,5.0,5.0,12.0,8.0,33.0,982.0
2023-12-01 07:30:00,8.0,5.0,5.0,0.0,30.0,980.0
2023-12-01 07:35:00,1.0,8.0,5.0,6.0,35.0,988.0
2023-12-01 07:40:00,6.0,1.0,8.0,3.0,32.0,983.0
2023-12-01 07:45:00,3.0,6.0,1.0,1.0,36.0,986.0
2023-12-01 07:50:00,1.0,3.0,6.0,1.0,39.0,987.0
2023-12-01 07:55:00,1.0,1.0,3.0,2.0,42.0,988.0
2023-12-01 08:00:00,2.0,1.0,1.0,3.0,48.0,987.0
2023-12-01 08:05:00,3.0,2.0,1.0,1.0,53.0,989.0
2023-12-01 08:10:00,1.0,3.0,2.0,3.0,59.0,991.0
2023-12-01 08:15:00,3.0,1.0,3.0,0.0,58.0,993.0
2023-12-01 08:20:00,1.0,3.0,1.0,5.0,62.0,997.0
2023-12-01 08:25:00,5.0,1.0,3.0,5.0,72.0,999.0
2023-12-01 08:30:00,5.0,5.0,1.0,5.0,70.0,1003.0
2023-12-01 08:35:00,5.0,5.0,5.0,3.0,71.0,1005.0
2023-12-01 08:40:00,3.0,5.0,5.0,7.0,75.0,1008.0
2023-12-01 08:45:00,7.0,3.0,5.0,4.0,77.0,1009.0
2023-12-01 08:50:00,4.0,7.0,3.0,4.0,81.0,1010.0
2023-12-01 08:55:00,4.0,4.0,7.0,8.0,88.0,1018.0
2023-12-01 09:00:00,8.0,4.0,4.0,8.0,88.0,1020.0
2023-12-01 09:05:00,8.0,8.0,4.0,7.0,89.0,1026.0
2023-12-01 09:10:00,7.0,8.0,8.0,2.0,88.0,1029.0
2023-12-01 09:15:00,2.0,7.0,8.0,4.0,97.0,1040.0
2023-12-01 09:20:00,4.0,2.0,7.0,15.0,104.0,1044.0
2023-12-01 09:25:00,15.0,4.0,2.0,3.0,97.0,1037.0
2023-12-01 09:30:00,3.0,15.0,4.0,6.0,102.0,1040.0
2023-12-01 09:35:00,6.0,3.0,15.0,7.0,99.0,1042.0
2023-12-01 09:40:00,7.0,6.0,3.0,9.0,100.0,1042.0
2023-12-01 09:45:00,9.0,7.0,6.0,8.0,101.0,1045.0
2023-12-01 09:50:00,8.0,9.0,7.0,11.0,104.0,1042.0
2023-12-01 09:55:00,11.0,8.0,9.0,8.0,98.0,1038.0
2023-12-01 10:00:00,8.0,11.0,8.0,9.0,95.0,1044.0
2023-12-01 10:05:00,9.0,8.0,11.0,6.0,91.0,1044.0
2023-12-01 10:10:00,6.0,9.0,8.0,11.0,90.0,1049.0
2023-12-01 10:15:00,11.0,6.0,9.0,11.0,80.0,1043.0
2023-12-01 10:20:00,11.0,11.0,6.0,8.0,80.0,1048.0
2023-12-01 10:25:00,8.0,11.0,11.0,8.0,78.0,1051.0
2023-12-01 10:30:00,8.0,8.0,11.0,3.0,79.0,1047.0
2023-12-01 10:35:00,3.0,8.0,8.0,8.0,83.0,1052.0
2023-12-01 10:40:00,8.0,3.0,8.0,10.0,83.0,1053.0
2023-12-01 10:45:00,10.0,8.0,3.0,11.0,81.0,1052.0
2023-12-01 10:50:00,11.0,10.0,8.0,5.0,76.0,1054.0
2023-12-01 10:55:00,5.0,11.0,10.0,5.0,75.0,1057.0
2023-12-01 11:00:00,5.0,5.0,11.0,5.0,81.0,1062.0
2023-12-01 11:05:00,5.0,5.0,5.0,5.0,83.0,1065.0
2023-12-01 11:10:00,5.0,5.0,5.0,1.0,87.0,1066.0
2023-12-01 11:15:00,1.0,5.0,5.0,11.0,90.0,1073.0
2023-12-01 11:20:00,11.0,1.0,5.0,6.0,90.0,1073.0
2023-12-01 11:25:00,6.0,11.0,1.0,9.0,94.0,1077.0
2023-12-01 11:30:00,9.0,6.0,11.0,7.0,96.0,1072.0
2023-12-01 11:35:00,7.0,9.0,6.0,8.0,99.0,1074.0
2023-12-01 11:40:00,8.0,7.0,9.0,8.0,99.0,1081.0
2023-12-01 11:45:00,8.0,8.0,7.0,6.0,95.0,1082.0
2023-12-01 11:50:00,6.0,8.0,8.0,4.0,95.0,1086.0
2023-12-01 11:55:00,4.0,6.0,8.0,11.0,96.0,1088.0
2023-12-01 12:00:00,11.0,4.0,6.0,7.0,101.0,1083.0
2023-12-01 12:05:00,7.0,11.0,4.0,9.0,100.0,1085.0
2023-12-01 12:10:00,9.0,7.0,11.0,4.0,105.0,1090.0
2023-12-01 12:15:00,4.0,9.0,7.0,11.0,113.0,1095.0
2023-12-01 12:20:00,11.0,4.0,9.0,10.0,106.0,1095.0
2023-12-01 12:25:00,10.0,11.0,4.0,11.0,103.0,1099.0
2023-12-01 12:30:00,11.0,10.0,11.0,10.0,98.0,1093.0
2023-12-01 12:35:00,10.0,11.0,10.0,8.0,94.0,1085.0
2023-12-01 12:40:00,8.0,10.0,11.0,4.0,104.0,1085.0
2023-12-01 12:45:00,4.0,8.0,10.0,6.0,110.0,1093.0
2023-12-01 12:50:00,6.0,4.0,8.0,5.0,110.0,1098.0
2023-12-01 12:55:00,5.0,6.0,4.0,16.0,115.0,1109.0
2023-12-01 13:00:00,16.0,5.0,6.0,6.0,108.0,1105.0
2023-12-01 13:05:00,6.0,16.0,5.0,14.0,120.0,1105.0
2023-12-01 13:10:00,14.0,6.0,16.0,12.0,122.0,1099.0
2023-12-01 13:15:00,12.0,14.0,6.0,4.0,120.0,1100.0
2023-12-01 13:20:00,4.0,12.0,14.0,7.0,123.0,1105.0
2023-12-01 13:25:00,7.0,4.0,12.0,6.0,126.0,1105.0
2023-12-01 13:30:00,6.0,7.0,4.0,6.0,124.0,1109.0
2023-12-01 13:35:00,6.0,6.0,7.0,18.0,126.0,1113.0
2023-12-01 13:40:00,18.0,6.0,6.0,10.0,116.0,1110.0
2023-12-01 13:45:00,10.0,18.0,6.0,6.0,115.0,1106.0
2023-12-01 13:50:00,6.0,10.0,18.0,10.0,122.0,1112.0
2023-12-01 13:55:00,10.0,6.0,10.0,9.0,123.0,1117.0
2023-12-01 14:00:00,9.0,10.0,6.0,18.0,129.0,1117.0
2023-12-01 14:05:00,18.0,9.0,10.0,16.0,130.0,1108.0
2023-12-01 14:10:00,16.0,18.0,9.0,10.0,121.0,1106.0
2023-12-01 14:15:00,10.0,16.0,18.0,7.0,124.0,1111.0
2023-12-01 14:20:00,7.0,10.0,16.0,10.0,131.0,1124.0
2023-12-01 14:25:00,10.0,7.0,10.0,4.0,129.0,1123.0
2023-12-01 14:30:00,4.0,10.0,7.0,8.0,136.0,1140.0
2023-12-01 14:35:00,8.0,4.0,10.0,8.0,136.0,1147.0
2023-12-01 14:40:00,8.0,8.0,4.0,9.0,140.0,1151.0
2023-12-01 14:45:00,9.0,8.0,8.0,13.0,141.0,1159.0
2023-12-01 14:50:00,13.0,9.0,8.0,11.0,139.0,1159.0
2023-12-01 14:55:00,11.0,13.0,9.0,15.0,142.0,1159.0
2023-12-01 15:00:00,15.0,11.0,13.0,19.0,134.0,1162.0
2023-12-01 15:05:00,19.0,15.0,11.0,7.0,127.0,1161.0
2023-12-01 15:10:00,7.0,19.0,15.0,13.0,133.0,1177.0
2023-12-01 15:15:00,13.0,7.0,19.0,14.0,129.0,1176.0
2023-12-01 15:20:00,14.0,13.0,7.0,8.0,130.0,1180.0
2023-12-01 15:25:00,8.0,14.0,13.0,11.0,126.0,1190.0
2023-12-01 15:30:00,11.0,8.0,14.0,8.0,122.0,1194.0
2023-12-01 15:35:00,8.0,11.0,8.0,12.0,122.0,1199.0
2023-12-01 15:40:00,12.0,8.0,11.0,10.0,124.0,1201.0
2023-12-01 15:45:00,10.0,12.0,8.0,11.0,126.0,1206.0
