GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109108509295,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-10 00:00:17,1704816017000,02,小型汽车,苏CR1***,荣威
G320300109108509565,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-10 00:00:31,1704816031000,01,大型汽车,苏NCM***,福田
G320300109108509976,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-10 00:00:50,1704816050000,02,小型汽车,苏A22***,未知
G320300109108510236,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:01:00,1704816060000,02,小型汽车,苏AL0***,奔驰
G320300109108511003,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:01:10,1704816070000,02,小型汽车,苏CK1***,雷克萨斯
G320300109108510463,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:01:19,1704816079000,01,大型汽车,鲁QS5***,一汽
G320300109108510925,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:01:32,1704816092000,02,小型汽车,苏C1B***,斯巴鲁
G320300109108511783,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:01:49,1704816109000,01,大型汽车,皖CF4***,一汽
G320300109108511678,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:02:14,1704816134000,01,大型汽车,鲁VQ9***,福田
G320300109108512522,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:02:28,1704816148000,52,教练车,苏CD3***,丰田
G320300109108512019,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:02:34,1704816154000,01,大型汽车,鲁RM8***,吉普
G320300109108512081,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:02:35,1704816155000,02,小型汽车,苏CE7***,未知
G320300109108512091,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-10 00:02:37,1704816157000,02,小型汽车,苏CN7***,未知
G320300109108512170,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:02:40,1704816160000,01,大型汽车,鲁Q17***,一汽
G320300109108512191,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:02:42,1704816162000,02,小型汽车,苏C3W***,未知
G320300109108512315,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-10 00:02:44,1704816164000,01,大型汽车,苏CHL***,未知
G320300109108512252,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:02:46,1704816166000,02,小型汽车,皖F01***,未知
G320300109108512311,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-10 00:02:47,1704816167000,02,小型汽车,闽A00***,未知
G320300109108512489,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:02:52,1704816172000,01,大型汽车,苏CLX***,东风
G320300109108512703,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:03:09,1704816189000,01,大型汽车,苏CHC***,福田
G320300109108512847,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:03:09,1704816189000,02,小型汽车,苏CQ0***,哈弗
G320300109108513323,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-10 00:03:35,1704816215000,02,小型汽车,鲁HM9***,大众
G320300109108514334,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:04:27,1704816267000,01,大型汽车,苏CEA***,未知
G320300109108514813,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:04:52,1704816292000,01,大型汽车,苏CPT***,东风
G320300109108515022,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:05:02,1704816302000,01,大型汽车,鲁Q88***,福田
G320300109108515138,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:05:06,1704816306000,02,小型汽车,皖L1F***,起亚
G320300109108515229,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:05:12,1704816312000,01,大型汽车,鲁Q70***,未知
G320300109108515334,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:05:16,1704816316000,01,大型汽车,鲁Q19***,福田
G320300109108515435,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:05:17,1704816317000,02,小型汽车,豫B1F***,大通
G320300109108515537,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:05:21,1704816321000,01,大型汽车,鲁Q13***,未知
G320300109108515779,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-10 00:05:35,1704816335000,02,小型汽车,苏CR7***,未知
G320300109108515957,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:05:45,1704816345000,01,大型汽车,鲁Q33***,未知
G320300109108516032,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-10 00:05:46,1704816346000,02,小型汽车,苏CZ8***,现代
G320300109108516693,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:05:47,1704816347000,01,大型汽车,苏CQW***,东风
G320300109108516427,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:06:05,1704816365000,01,大型汽车,鲁Q23***,福田
G320300109108517221,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:06:13,1704816373000,02,小型汽车,苏DJ0***,丰田
G320300109108517029,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:06:24,1704816384000,02,小型汽车,苏C0T***,一汽
G320300109108516873,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-10 00:06:26,1704816386000,02,小型汽车,苏U93***,未知
G320300109108517405,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-10 00:06:51,1704816411000,01,大型汽车,苏CNG***,奇瑞
G320300109108517491,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-10 00:06:57,1704816417000,01,大型汽车,鲁Q86***,福田
G320300109108517516,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:06:59,1704816419000,01,大型汽车,鲁GV9***,胜利
G320300109108517653,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-10 00:07:03,1704816423000,01,大型汽车,鲁US2***,金程
G320300109108518294,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:07:07,1704816427000,02,小型汽车,鲁V73***,传祺
G320300109108518191,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:07:29,1704816449000,02,小型汽车,苏C69***,未知
G320300109108518222,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:07:36,1704816456000,01,大型汽车,鲁Q75***,未知
G320300109108518434,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:07:44,1704816464000,02,小型汽车,鲁Q9M***,未知
G320300109108518804,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:07:46,1704816466000,01,大型汽车,苏CLH***,未知
G320300109108518770,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:07:53,1704816473000,02,小型汽车,皖LT7***,大众
G320300109108518742,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:07:57,1704816477000,52,教练车,苏CDQ***,众泰
G320300109108519705,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:08:09,1704816489000,01,大型汽车,鲁H13***,江铃
G320300109108520001,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:08:17,1704816497000,52,教练车,苏CD6***,领克
G320300109108519333,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:08:23,1704816503000,02,小型汽车,苏C82***,DS
G320300109108519670,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:08:32,1704816512000,02,小型汽车,豫EQ1***,奇瑞
G320300109108519519,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-10 00:08:34,1704816514000,02,小型汽车,苏CX6***,吉利
G320300109108519644,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-10 00:08:38,1704816518000,02,小型汽车,苏C33***,现代
G320300109108520758,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:08:58,1704816538000,01,大型汽车,鲁PR3***,未知
G320300109108520753,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:08:58,1704816538000,01,大型汽车,鲁PR3***,未知
G320300109108520379,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-10 00:09:11,1704816551000,02,小型汽车,苏CC0***,大众
G320300109108520469,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:09:17,1704816557000,01,大型汽车,鲁JA5***,江淮
G320300109108520998,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:09:33,1704816573000,02,小型汽车,苏C96***,未知
G320300109108521035,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:09:35,1704816575000,02,小型汽车,苏CL3***,东风
G320300109108520931,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:09:40,1704816580000,01,大型汽车,皖SA5***,福田
G320300109108521294,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:09:57,1704816597000,01,大型汽车,鲁Q37***,福特
G320300109108521444,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:10:05,1704816605000,01,大型汽车,鲁Q29***,江淮
G320300109108521506,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:10:08,1704816608000,01,大型汽车,鲁NF8***,江淮
G320300109108521586,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:10:12,1704816612000,01,大型汽车,鲁GC8***,传祺
G320300109108521715,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:10:17,1704816617000,01,大型汽车,鲁Q86***,福田
G320300109108521776,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:10:21,1704816621000,01,大型汽车,鲁Q72***,夏利
G320300109108522189,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-10 00:10:35,1704816635000,02,小型汽车,苏CY7***,大众
G320300109108522118,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:10:36,1704816636000,01,大型汽车,鲁NF4***,福特
G320300109108523027,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-10 00:11:17,1704816677000,02,小型汽车,苏C00***,未知
G320300109108523685,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-10 00:11:51,1704816711000,02,小型汽车,鲁D87***,华泰
G320300109108524395,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:12:15,1704816735000,01,大型汽车,皖LD1***,吉利
G320300109108524288,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-10 00:12:19,1704816739000,01,大型汽车,鲁Q25***,未知
G320300109108524897,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-10 00:12:19,1704816739000,01,大型汽车,苏GK5***,一汽
G320300109108524758,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-10 00:12:44,1704816764000,01,大型汽车,豫PB9***,东风
G320300109108524928,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-10 00:12:44,1704816764000,01,大型汽车,鲁Q73***,福田
G320300109108524967,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-10 00:12:54,1704816774000,52,教练车,苏NDD***,瑞麒
G320300109108525185,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2024-01-10 00:13:04,1704816784000,02,小型汽车,苏C55***,东风
G320300109108525528,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-10 00:13:13,1704816793000,02,小型汽车,沪CD6***,一汽
