GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109045202761,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-03 00:08:40,1704211720000,2,小型汽车,皖L75***,宝骏
G320300109045202870,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:08:46,1704211726000,1,大型汽车,鲁Q23***,捷途
G320300109045203529,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:08:51,1704211731000,2,小型汽车,豫H36***,北汽新能源
G320300109045203521,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:08:51,1704211731000,2,小型汽车,豫H36***,北汽新能源
G320300109045203183,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:02,1704211742000,1,大型汽车,豫ND5***,福田
G320300109045203471,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:15,1704211755000,1,大型汽车,鲁JB9***,东风
G320300109045203439,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:09:18,1704211758000,2,小型汽车,京CF6***,未知
G320300109045203544,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:21,1704211761000,1,大型汽车,冀B51***,福田
G320300109045203638,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:28,1704211768000,1,大型汽车,鲁Q37***,未知
G320300109045203675,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:31,1704211771000,1,大型汽车,鲁L98***,福田
G320300109045203771,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:37,1704211777000,1,大型汽车,鲁L18***,未知
G320300109045204193,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:09:56,1704211796000,2,小型汽车,苏CQ7***,未知
G320300109045204390,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:10:11,1704211811000,2,小型汽车,苏CP7***,金杯
G320300109045205325,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:10:37,1704211837000,2,小型汽车,鲁A87***,宝马
G320300109045204921,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:10:40,1704211840000,2,小型汽车,苏CW5***,起亚
G320300109045205635,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:10:52,1704211852000,2,小型汽车,鲁HS9***,中兴
G320300109045205621,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:10:53,1704211853000,2,小型汽车,鲁HS9***,未知
G320300109045206023,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:11:14,1704211874000,2,小型汽车,鲁R8L***,五菱
G320300109045205547,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:11:18,1704211878000,1,大型汽车,鲁Q70***,一汽
G320300109045206261,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:11:51,1704211911000,2,小型汽车,苏C89***,未知
G320300109045206836,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:12:17,1704211937000,2,小型汽车,浙BF7***,未知
G320300109045206825,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-03 00:12:23,1704211943000,1,大型汽车,苏CQK***,未知
G320300109045207040,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:12:35,1704211955000,1,大型汽车,豫PW0***,本田
G320300109045207309,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:12:50,1704211970000,1,大型汽车,鲁Q57***,福田
G320300109045207324,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:12:52,1704211972000,1,大型汽车,鲁Q56***,金杯
G320300109045207710,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:12:53,1704211973000,1,大型汽车,鲁Q72***,未知
G320300109045207386,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:12:58,1704211978000,1,大型汽车,鲁H90***,一汽
G320300109045207441,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:02,1704211982000,1,大型汽车,鲁Q82***,一汽
G320300109045207522,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:08,1704211988000,1,大型汽车,鲁Q22***,雪佛兰
G320300109045207576,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:12,1704211992000,1,大型汽车,苏CJR***,捷途
G320300109045207724,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2024-01-03 00:13:19,1704211999000,2,小型汽车,苏C0K***,别克
G320300109045207984,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:37,1704212017000,2,小型汽车,苏CT7***,雪佛兰
G320300109045208211,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:48,1704212028000,1,大型汽车,鲁RN2***,福特
G320300109045208260,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:51,1704212031000,1,大型汽车,鲁DC3***,金程
G320300109045208614,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:14:00,1704212040000,51,挂车,苏E59***,未知
G320300109045208500,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:14:06,1704212046000,1,大型汽车,苏CQT***,福田
G320300109045208816,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2024-01-03 00:14:16,1704212056000,2,小型汽车,苏CU2***,未知
G320300109045208708,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:14:17,1704212057000,2,小型汽车,苏UM1***,未知
G320300109045208771,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:14:19,1704212059000,2,小型汽车,苏C87***,大众
G320300109045209012,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:14:32,1704212072000,2,小型汽车,苏C6X***,未知
G320300109045209911,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:15:26,1704212126000,2,小型汽车,苏CM0***,起亚
G320300109045210388,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:15:48,1704212148000,2,小型汽车,苏MD9***,天马
G320300109045210329,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:15:49,1704212149000,2,小型汽车,苏C73***,别克
G320300109045210997,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:15:54,1704212154000,2,小型汽车,冀F7K***,马自达
G320300109045210466,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:15:58,1704212158000,2,小型汽车,青AFY***,宝马
G320300109045210888,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:16:17,1704212177000,2,小型汽车,苏N88***,未知
G320300109045211313,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:16:41,1704212201000,2,小型汽车,皖LMP***,未知
G320300109045211450,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-03 00:16:49,1704212209000,2,小型汽车,苏G70***,丰田
G320300109045211985,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2024-01-03 00:17:19,1704212239000,2,小型汽车,皖A9P***,未知
G320300109045212150,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:17:27,1704212247000,2,小型汽车,苏C3K***,宝沃
G320300109045212200,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:17:31,1704212251000,52,教练车,苏NDK***,未知
G320300109045212821,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:17:59,1704212279000,2,小型汽车,苏C82***,未知
G320300109045213080,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-03 00:18:20,1704212300000,2,小型汽车,豫N17***,日产
G320300109045213180,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:18:25,1704212305000,51,挂车,皖L37***,奔驰
G320300109045213261,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:18:28,1704212308000,2,小型汽车,川YM5***,未知
G320300109045213367,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:18:34,1704212314000,2,小型汽车,苏CW6***,未知
G320300109045214077,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-03 00:19:12,1704212352000,2,小型汽车,苏C2H***,奥迪
G320300109045214254,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-03 00:19:27,1704212367000,2,小型汽车,苏CC8***,未知
G320300109045214405,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:19:33,1704212373000,1,大型汽车,豫NU6***,奥迪
G320300109045214554,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-03 00:19:34,1704212374000,1,大型汽车,鲁RM8***,一汽
G320300109045214838,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:19:56,1704212396000,2,小型汽车,鲁DSM***,未知
G320300109045215279,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:20:19,1704212419000,2,小型汽车,鲁QK9***,一汽
G320300109045215780,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:20:22,1704212422000,2,小型汽车,鲁RQ6***,福田
G320300109045215370,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:20:30,1704212430000,1,大型汽车,鲁DJ8***,福特
G320300109045215413,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:20:32,1704212432000,2,小型汽车,苏C2T***,别克
G320300109045215859,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:20:55,1704212455000,1,大型汽车,鲁H36***,未知
G320300109045215975,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:21:02,1704212462000,1,大型汽车,皖LC8***,一汽
G320300109045216086,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:21:08,1704212468000,1,大型汽车,鲁Q01***,福特
G320300109045216327,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:21:24,1704212484000,1,大型汽车,鲁Q76***,未知
G320300109045216447,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:21:24,1704212484000,2,小型汽车,苏CC7***,本田
G320300109045216593,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:21:38,1704212498000,1,大型汽车,皖LC8***,一汽
G320300109045216841,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:21:50,1704212510000,52,教练车,苏NDJ***,领克
G320300109045216891,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-03 00:21:54,1704212514000,2,小型汽车,豫N66***,金杯
G320300109045217708,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:22:14,1704212534000,2,小型汽车,鲁R7T***,起亚
G320300109045218442,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:23:27,1704212607000,2,小型汽车,苏C0Y***,未知
G320300109045218588,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-03 00:23:28,1704212608000,2,小型汽车,苏CK3***,大众
G320300109045218675,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-03 00:23:41,1704212621000,1,大型汽车,苏CTM***,庆铃
G320300109045218847,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:23:49,1704212629000,2,小型汽车,鲁C85***,未知
G320300109045218882,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:23:53,1704212633000,2,小型汽车,苏CHP***,未知
G320300109045219391,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:23:57,1704212637000,52,教练车,沪AFC***,比亚迪
G320300109045219532,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:24:34,1704212674000,2,小型汽车,苏CR1***,荣威
G320300109045219578,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:24:37,1704212677000,2,小型汽车,苏CE5***,未知
G320300109045219557,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:24:37,1704212677000,2,小型汽车,鲁Q52***,中兴
G320300109045219744,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:24:44,1704212684000,2,小型汽车,苏CE9***,未知
G320300109045219808,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:24:49,1704212689000,2,小型汽车,浙B31***,未知
G320300109045220282,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:24:56,1704212696000,1,大型汽车,鲁RM4***,奔驰
G320300109045220149,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:25:09,1704212709000,2,小型汽车,苏C7K***,东风
G320300109045221474,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-03 00:26:25,1704212785000,1,大型汽车,鲁R06***,一汽
G320300109045221881,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:27:00,1704212820000,1,大型汽车,鲁DE3***,福特
G320300109045222404,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:27:02,1704212822000,2,小型汽车,冀A67***,传祺
G320300109045222390,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:27:02,1704212822000,2,小型汽车,冀A67***,传祺
G320300109045221983,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:27:04,1704212824000,2,小型汽车,苏NW8***,现代
G320300109045223475,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2024-01-03 00:28:30,1704212910000,2,小型汽车,苏C2Q***,未知
G320300109045223574,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:28:32,1704212912000,2,小型汽车,皖L22***,未知
G320300109045223527,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:28:35,1704212915000,2,小型汽车,苏C25***,吉利
G320300109045223639,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:28:43,1704212923000,2,小型汽车,苏CB2***,传祺
G320300109045223646,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:28:45,1704212925000,2,小型汽车,苏NL6***,本田
G320300109045223657,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:28:46,1704212926000,1,大型汽车,鲁Q51***,未知
G320300109045223752,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:28:49,1704212929000,2,小型汽车,苏CY9***,未知
G320300109045223750,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:28:51,1704212931000,1,大型汽车,鲁Q79***,东风
G320300109045223806,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:28:55,1704212935000,1,大型汽车,苏CJR***,福田
G320300109045223892,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:28:59,1704212939000,2,小型汽车,苏U99***,未知
G320300109045223915,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:29:01,1704212941000,1,大型汽车,鲁Q81***,福田
G320300109045224012,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:29:08,1704212948000,1,大型汽车,皖CB3***,汉江
G320300109045224817,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-03 00:29:53,1704212993000,2,小型汽车,苏GX6***,大众
G320300109045225266,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:29:57,1704212997000,2,小型汽车,冀EQ3***,一汽
G320300109045225414,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:30:24,1704213024000,2,小型汽车,皖L11***,未知
G320300109045225412,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:30:29,1704213029000,2,小型汽车,苏C39***,马自达
G320300109045225566,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-03 00:30:33,1704213033000,2,小型汽车,鲁R86***,未知
G320300109045225541,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:30:34,1704213034000,52,教练车,苏CDL***,未知
