GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109089617324,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 00:01:10,1704643270000,02,小型汽车,苏CE9***,未知
G320300109089617377,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-08 00:01:11,1704643271000,52,教练车,云CDQ***,未知
G320300109089617566,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 00:01:14,1704643274000,01,大型汽车,苏G81***,未知
G320300109089617571,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 00:01:22,1704643282000,52,教练车,皖LD7***,未知
G320300109089617868,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 00:01:29,1704643289000,01,大型汽车,豫HS0***,奔驰
G320300109089617973,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:01:39,1704643299000,01,大型汽车,苏CMF***,奥迪
G320300109089618088,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:01:47,1704643307000,01,大型汽车,皖LB3***,一汽
G320300109089618177,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-08 00:01:49,1704643309000,01,大型汽车,苏C2W***,福田
G320300109089618127,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:01:50,1704643310000,01,大型汽车,苏CSR***,福田
G320300109089618294,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:01:58,1704643318000,02,小型汽车,苏C17***,荣威
G320300109089618531,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-08 00:02:03,1704643323000,02,小型汽车,苏CN0***,未知
G320300109089618659,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:02:16,1704643336000,01,大型汽车,鲁JE1***,未知
G320300109089619524,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 00:02:29,1704643349000,01,大型汽车,冀J3E***,现代
G320300109089619261,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:02:45,1704643365000,01,大型汽车,鲁Q61***,未知
G320300109089620328,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 00:03:12,1704643392000,01,大型汽车,皖LF4***,未知
G320300109089619939,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 00:03:12,1704643392000,01,大型汽车,浙B1H***,吉利
G320300109089620355,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-08 00:03:24,1704643404000,01,大型汽车,苏NDC***,东风
G320300109089620167,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 00:03:32,1704643412000,52,教练车,苏CDF***,未知
G320300109089620741,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 00:03:34,1704643414000,02,小型汽车,鲁A62***,一汽
G320300109089620420,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 00:03:40,1704643420000,02,小型汽车,苏CL3***,东风
G320300109089620518,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-08 00:03:48,1704643428000,01,大型汽车,苏CDF***,福田
G320300109089621352,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 00:04:31,1704643471000,01,大型汽车,鲁Q57***,未知
G320300109089622270,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 00:05:13,1704643513000,02,小型汽车,苏CG5***,大众
G320300109089622531,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-08 00:05:25,1704643525000,02,小型汽车,苏C83***,未知
G320300109089623533,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 00:05:54,1704643554000,01,大型汽车,赣FB2***,未知
G320300109089622999,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:05:56,1704643556000,01,大型汽车,鲁Q83***,依维柯
G320300109089624361,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 00:06:57,1704643617000,01,大型汽车,苏NGA***,福田
G320300109089624739,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 00:07:28,1704643648000,02,小型汽车,苏C81***,吉利
G320300109089624961,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 00:07:37,1704643657000,02,小型汽车,皖F62***,大众
G320300109089625245,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 00:07:49,1704643669000,01,大型汽车,苏ERY***,奇瑞
G320300109089625662,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 00:08:11,1704643691000,02,小型汽车,苏N76***,本田
G320300109089626004,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 00:08:14,1704643694000,02,小型汽车,苏C89***,路虎
G320300109089626973,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 00:09:33,1704643773000,02,小型汽车,苏C22***,别克
G320300109089636319,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 00:17:44,1704644264000,01,大型汽车,苏NGM***,吉利
G320300109089636994,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 00:17:55,1704644275000,01,大型汽车,冀A93***,福田
G320300109089636520,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 00:17:56,1704644276000,02,小型汽车,苏C7X***,奥迪
G320300109089636653,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-08 00:18:05,1704644285000,02,小型汽车,鲁D5G***,华泰
G320300109089653360,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-08 00:34:55,1704645295000,02,小型汽车,苏C6A***,传祺
G320300109089653645,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:35:21,1704645321000,01,大型汽车,苏CJJ***,汉江
G320300109089653733,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 00:35:24,1704645324000,01,大型汽车,豫LM9***,东风
G320300109089668535,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-08 00:52:08,1704646328000,01,大型汽车,苏NGD***,一汽
G320300109089668521,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-08 00:52:33,1704646353000,02,小型汽车,苏CX8***,现代
G320300109089668665,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 00:52:36,1704646356000,02,小型汽车,苏CA6***,未知
G320300109089682420,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 01:09:31,1704647371000,02,小型汽车,苏C68***,别克
G320300109089683081,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 01:10:17,1704647417000,02,小型汽车,苏CL5***,长安
G320300109089683172,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 01:10:31,1704647431000,01,大型汽车,苏CSP***,一汽
G320300109089683780,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 01:10:44,1704647444000,01,大型汽车,赣F37***,未知
G320300109089683660,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 01:10:55,1704647455000,01,大型汽车,苏H40***,未知
G320300109089684097,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 01:11:39,1704647499000,01,大型汽车,鲁Q39***,力帆
G320300109089684345,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 01:12:01,1704647521000,01,大型汽车,苏CSN***,未知
G320300109089695558,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 01:26:53,1704648413000,02,小型汽车,苏NU0***,雪铁龙
G320300109089695557,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 01:26:54,1704648414000,02,小型汽车,苏NU0***,雪铁龙
G320300109089695294,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 01:27:02,1704648422000,01,大型汽车,鲁Q78***,福田
G320300109089695425,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-08 01:27:09,1704648429000,02,小型汽车,苏G1Q***,比亚迪
G320300109089695742,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 01:27:10,1704648430000,01,大型汽车,鲁Q11***,一汽
G320300109089695777,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 01:27:14,1704648434000,01,大型汽车,鲁Q38***,福田
G320300109089695504,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 01:27:20,1704648440000,01,大型汽车,鲁Q88***,宝马
G320300109089695538,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-08 01:27:22,1704648442000,02,小型汽车,苏N6A***,五菱
G320300109089695673,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 01:27:34,1704648454000,01,大型汽车,皖AG2***,一汽
G320300109089696410,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-08 01:28:23,1704648503000,01,大型汽车,鲁H62***,金杯
G320300109089696454,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 01:28:35,1704648515000,01,大型汽车,豫PW0***,福田
G320300109089696537,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 01:28:45,1704648525000,02,小型汽车,皖FL0***,未知
G320300109089696622,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 01:28:56,1704648536000,02,小型汽车,苏C89***,未知
G320300109089696680,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-08 01:28:59,1704648539000,02,小型汽车,苏CF8***,未知
G320300109089696809,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 01:29:04,1704648544000,02,小型汽车,苏C66***,未知
G320300109089696817,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 01:29:07,1704648547000,01,大型汽车,苏CJR***,福特
G320300109089697709,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-08 01:30:29,1704648629000,02,小型汽车,浙GE1***,吉利
G320300109089697773,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 01:30:30,1704648630000,02,小型汽车,苏NQ2***,别克
G320300109089716719,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 02:00:44,1704650444000,01,大型汽车,苏CMS***,未知
G320300109089717330,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 02:02:18,1704650538000,02,小型汽车,苏CH8***,未知
G320300109089717804,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 02:02:44,1704650564000,01,大型汽车,鲁PAU***,雪佛兰
G320300109089726492,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 02:19:03,1704651543000,02,小型汽车,鲁Q37***,福田
G320300109089727221,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 02:20:19,1704651619000,02,小型汽车,苏C2V***,海马
G320300109089727316,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 02:20:27,1704651627000,01,大型汽车,鲁DK3***,福田
G320300109089727365,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 02:20:33,1704651633000,01,大型汽车,皖CD0***,天马
G320300109089727754,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 02:20:43,1704651643000,01,大型汽车,豫QG6***,未知
G320300109089727608,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 02:20:58,1704651658000,02,小型汽车,苏CE8***,未知
G320300109089727782,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 02:21:12,1704651672000,52,教练车,苏CDR***,雪佛兰
G320300109089727816,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-08 02:21:21,1704651681000,02,小型汽车,苏G15***,北汽威旺
G320300109089744846,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 02:54:39,1704653679000,01,大型汽车,鲁Q53***,未知
G320300109089745344,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 02:55:36,1704653736000,02,小型汽车,苏A56***,起亚
G320300109089745448,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 02:55:54,1704653754000,01,大型汽车,苏CQP***,未知
G320300109089752536,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 03:11:00,1704654660000,02,小型汽车,苏CJ8***,哈飞
G320300109089752771,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 03:11:31,1704654691000,01,大型汽车,鲁Q08***,福特
G320300109089761213,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-08 03:29:19,1704655759000,01,大型汽车,鲁Q71***,未知
G320300109089761274,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 03:29:28,1704655768000,02,小型汽车,苏C63***,长安
G320300109089761295,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 03:29:31,1704655771000,02,小型汽车,苏CE7***,未知
G320300109089761474,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 03:29:56,1704655796000,02,小型汽车,苏C85***,长安
G320300109089761560,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 03:30:05,1704655805000,02,小型汽车,苏C96***,大众
G320300109089768973,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 03:46:18,1704656778000,02,小型汽车,苏C7V***,一汽
G320300109089769275,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 03:46:59,1704656819000,01,大型汽车,苏CHN***,宝马
G320300109089769463,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 03:47:18,1704656838000,52,教练车,鲁CD2***,东南
G320300109089769512,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 03:47:30,1704656850000,01,大型汽车,鲁Q89***,未知
G320300109089776906,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-08 04:03:29,1704657809000,01,大型汽车,苏CLC***,福田
G320300109089785029,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:19:56,1704658796000,52,教练车,皖KDM***,奔驰
G320300109089785068,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:20:26,1704658826000,02,小型汽车,鲁Q03***,红旗
G320300109089785058,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:20:26,1704658826000,02,小型汽车,鲁Q03***,江淮
G320300109089785138,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 04:20:36,1704658836000,02,小型汽车,苏CT7***,五菱
G320300109089785343,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:21:00,1704658860000,01,大型汽车,苏CQJ***,东风
G320300109089785374,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:21:04,1704658864000,01,大型汽车,鲁Q69***,奔驰
G320300109089785535,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 04:21:13,1704658873000,02,小型汽车,苏C0L***,福特
G320300109089785532,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:21:22,1704658882000,02,小型汽车,鲁QW2***,吉利
G320300109089785665,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:21:40,1704658900000,02,小型汽车,苏CE0***,三菱
G320300109089785710,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-08 04:21:47,1704658907000,02,小型汽车,鲁QD4***,依维柯
G320300109089785835,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:22:02,1704658922000,01,大型汽车,鲁Q69***,奔驰
G320300109089785908,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:22:11,1704658931000,01,大型汽车,鲁H95***,未知
G320300109089786287,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-08 04:22:59,1704658979000,02,小型汽车,冀A39***,金杯
G320300109089786320,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:23:04,1704658984000,01,大型汽车,鲁Q70***,福特
G320300109089786416,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:23:16,1704658996000,02,小型汽车,鲁QVF***,别克
G320300109089786491,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:23:24,1704659004000,02,小型汽车,苏CG3***,大通
G320300109089786922,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:24:15,1704659055000,02,小型汽车,苏C7A***,依维柯
G320300109089787407,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 04:25:15,1704659115000,01,大型汽车,苏CSX***,一汽
G320300109089787465,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:25:27,1704659127000,02,小型汽车,苏CM7***,宝马
G320300109089787757,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:25:40,1704659140000,02,小型汽车,苏C7E***,长安
G320300109089787807,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:25:44,1704659144000,02,小型汽车,苏C7K***,起亚
G320300109089787674,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-08 04:25:54,1704659154000,01,大型汽车,鲁DK0***,福田
G320300109089787922,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:26:22,1704659182000,02,小型汽车,皖LQM***,未知
G320300109089788027,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 04:26:41,1704659201000,02,小型汽车,苏N66***,长安
G320300109089788147,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-08 04:26:58,1704659218000,02,小型汽车,苏CW9***,未知
G320300109089788327,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:27:19,1704659239000,02,小型汽车,鲁V65***,丰田
G320300109089788468,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:27:36,1704659256000,02,小型汽车,苏CL3***,大众
G320300109089788586,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 04:27:47,1704659267000,01,大型汽车,豫ND3***,福田
G320300109089788867,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:27:51,1704659271000,02,小型汽车,鲁HP9***,福田
G320300109089788872,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:27:51,1704659271000,02,小型汽车,鲁HP9***,福田
G320300109089788601,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:27:52,1704659272000,02,小型汽车,皖L27***,五菱
G320300109089789001,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 04:28:28,1704659308000,02,小型汽车,苏A9H***,福田
G320300109089789111,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-08 04:28:34,1704659314000,02,小型汽车,苏CR0***,未知
G320300109089789047,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:28:42,1704659322000,02,小型汽车,苏C8Z***,未知
G320300109089789122,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-08 04:28:50,1704659330000,01,大型汽车,苏CHM***,一汽
G320300109089789118,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-08 04:28:51,1704659331000,52,教练车,苏CDH***,未知
G320300109089789490,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:29:11,1704659351000,01,大型汽车,鲁PY0***,未知
G320300109089789322,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-08 04:29:14,1704659354000,01,大型汽车,苏CJF***,凌扬
G320300109089789847,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:29:54,1704659394000,02,小型汽车,鲁H65***,荣威
G320300109089789849,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-08 04:29:54,1704659394000,02,小型汽车,鲁H65***,荣威
G320300109089789878,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-08 04:30:32,1704659432000,52,教练车,鲁HD7***,未知
G320300109089790333,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-08 04:31:05,1704659465000,02,小型汽车,鲁R0B***,五菱
G320300109089790283,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-08 04:31:20,1704659480000,02,小型汽车,鲁QC9***,福特
G320300109089790321,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-08 04:31:21,1704659481000,02,小型汽车,苏C60***,日产
G320300109089790507,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-08 04:31:44,1704659504000,02,小型汽车,皖L6D***,福迪
G320300109089790967,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-08 04:32:42,1704659562000,01,大型汽车,苏CMC***,福田
