GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
F120300109071163149,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:01:30,1704542490000,2,小型汽车,苏C00***,丰田
F120300109071163528,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:01:31,1704542491000,2,小型汽车,苏C3R***,未知
F120300109071164589,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:01:31,1704542491000,1,大型汽车,皖F79***,一汽
F120300109071166376,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:01:31,1704542491000,1,大型汽车,皖LG2***,一汽
F120300109071163826,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-06 20:01:31,1704542491000,2,小型汽车,苏C8R***,标致
F120300109071163476,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 20:01:32,1704542492000,2,小型汽车,苏GTA***,日产
F120300109071163736,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:01:33,1704542493000,2,小型汽车,苏CW5***,未知
F120300109071163551,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:01:33,1704542493000,2,小型汽车,苏C19***,江淮
F120300109071163776,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 20:01:34,1704542494000,2,小型汽车,苏N66***,未知
F120300109071163747,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:01:35,1704542495000,2,小型汽车,苏CK8***,别克
F120300109071165139,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:01:36,1704542496000,2,小型汽车,苏CQ6***,日产
F120300109071164351,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:01:40,1704542500000,2,小型汽车,皖FF0***,奇瑞
F120300109071164696,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:01:44,1704542504000,2,小型汽车,苏CB8***,未知
F120300109071166673,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-06 20:01:46,1704542506000,2,小型汽车,苏C30***,中华
F120300109071164910,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:01:47,1704542507000,2,小型汽车,皖LRZ***,未知
F120300109071165316,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:01:49,1704542509000,2,小型汽车,苏C10***,日产
F120300109071166106,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:01:49,1704542509000,1,大型汽车,皖C24***,起亚
F120300109071165323,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-06 20:01:50,1704542510000,2,小型汽车,苏CG9***,菲亚特
F120300109071165409,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:01:50,1704542510000,2,小型汽车,苏C6R***,长城
F120300109071165565,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:01:52,1704542512000,2,小型汽车,苏CU2***,未知
F120300109071166540,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:02:04,1704542524000,2,小型汽车,苏C32***,大通
F120300109071167853,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:02:18,1704542538000,1,大型汽车,苏CLZ***,福田
F120300109071168198,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:02:20,1704542540000,1,大型汽车,鲁Q7E***,大众
F120300109071168619,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-06 20:02:29,1704542549000,2,小型汽车,鲁D11***,长安
F120300109071169631,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:02:37,1704542557000,1,大型汽车,鲁H09***,一汽
F120300109071170090,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:02:39,1704542559000,1,大型汽车,鲁Q18***,福田
