GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109126707729,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-12 00:00:15,1704988815000,02,小型汽车,苏CS7***,未知
G320300109126707706,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:00:18,1704988818000,01,大型汽车,鲁Q71***,一汽
G320300109126707975,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-12 00:00:28,1704988828000,01,大型汽车,鲁H02***,吉利
G320300109126707983,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:00:32,1704988832000,01,大型汽车,鲁JD7***,汉江
G320300109126708085,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-12 00:00:35,1704988835000,02,小型汽车,苏C9N***,大众
G320300109126708224,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-12 00:00:38,1704988838000,02,小型汽车,皖L63***,未知
G320300109126708199,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:00:43,1704988843000,02,小型汽车,鲁GH8***,一汽
G320300109126708421,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:00:51,1704988851000,01,大型汽车,鲁DE0***,未知
G320300109126708545,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:00:56,1704988856000,01,大型汽车,鲁Q20***,哈飞
G320300109126708813,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:01:01,1704988861000,02,小型汽车,苏C1B***,海格
G320300109126709158,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:01:13,1704988873000,02,小型汽车,皖EAU***,大众
G320300109126709224,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-12 00:01:37,1704988897000,02,小型汽车,苏C98***,未知
G320300109126709624,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:01:44,1704988904000,01,大型汽车,苏CNQ***,一汽
G320300109126709863,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-12 00:02:00,1704988920000,02,小型汽车,苏C20***,未知
G320300109126710216,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:02:17,1704988937000,01,大型汽车,鲁Q19***,哈飞
G320300109126710317,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-12 00:02:22,1704988942000,02,小型汽车,苏CR0***,五菱
G320300109126711206,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-12 00:02:27,1704988947000,02,小型汽车,苏CJ1***,别克
G320300109126711583,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-12 00:02:44,1704988964000,51,挂车,豫NE5***,奔驰
G320300109126711352,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:03:00,1704988980000,01,大型汽车,鲁RM7***,东风
G320300109126711709,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-12 00:03:22,1704989002000,02,小型汽车,苏U78***,丰田
G320300109126712316,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:03:53,1704989033000,02,小型汽车,苏C95***,标致
G320300109126712336,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-12 00:03:55,1704989035000,52,教练车,苏CD7***,未知
G320300109126713027,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:04:17,1704989057000,01,大型汽车,豫NP7***,福田
G320300109126713293,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:04:35,1704989075000,02,小型汽车,苏N13***,日产
G320300109126713680,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:04:57,1704989097000,01,大型汽车,鲁Q26***,一汽
G320300109126713817,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-12 00:05:01,1704989101000,02,小型汽车,苏NSK***,东风
G320300109126713922,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:05:04,1704989104000,02,小型汽车,苏N26***,东风
G320300109126714120,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:05:15,1704989115000,02,小型汽车,苏CH5***,大众
G320300109126715192,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-12 00:05:34,1704989134000,01,大型汽车,鲁RL3***,东风
G320300109126715241,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-12 00:06:08,1704989168000,01,大型汽车,苏CRQ***,福特
G320300109126715565,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:06:18,1704989178000,02,小型汽车,苏CE1***,东风
G320300109126715507,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-12 00:06:19,1704989179000,02,小型汽车,苏C33***,现代
G320300109126716333,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-12 00:06:55,1704989215000,01,大型汽车,苏GB3***,一汽
G320300109126716445,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:06:59,1704989219000,02,小型汽车,苏N80***,日产
G320300109126716807,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-12 00:07:31,1704989251000,02,小型汽车,鲁HU6***,一汽
G320300109126717252,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-12 00:07:38,1704989258000,02,小型汽车,苏C78***,宝骏
G320300109126717299,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:07:44,1704989264000,01,大型汽车,鲁Q55***,福田
G320300109126718035,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-12 00:07:47,1704989267000,02,小型汽车,苏CZ8***,江淮
G320300109126718058,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-12 00:07:47,1704989267000,02,小型汽车,苏CZ8***,英菲尼迪
G320300109126717778,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:07:57,1704989277000,01,大型汽车,苏NGH***,东风
G320300109126717708,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-12 00:07:58,1704989278000,02,小型汽车,苏C0N***,汉腾
G320300109126717855,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:08:04,1704989284000,01,大型汽车,鲁Q12***,未知
G320300109126718121,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:08:11,1704989291000,02,小型汽车,苏N52***,福田
G320300109126718447,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:08:31,1704989311000,01,大型汽车,苏CTG***,一汽
G320300109126718514,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-12 00:08:34,1704989314000,01,大型汽车,苏CLM***,福田
G320300109126718618,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-12 00:08:44,1704989324000,02,小型汽车,苏CY1***,江铃
G320300109126718813,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-12 00:08:48,1704989328000,02,小型汽车,苏C0G***,五菱
G320300109126719092,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:09:02,1704989342000,01,大型汽车,皖LF9***,汉江
G320300109126719424,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:09:17,1704989357000,01,大型汽车,豫J72***,一汽
G320300109126719314,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-12 00:09:18,1704989358000,02,小型汽车,苏C9W***,未知
G320300109126719507,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-12 00:09:24,1704989364000,01,大型汽车,豫BEU***,福田
G320300109126719543,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:09:25,1704989365000,02,小型汽车,苏NV9***,本田
G320300109126719679,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-12 00:09:31,1704989371000,02,小型汽车,苏C6U***,吉利
