GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
F120300109089616763,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-07 00:00:08,1704556808000,2,小型汽车,苏C07***,大众
F120300109089616768,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-07 00:00:09,1704556809000,2,小型汽车,苏C07***,大众
F120300109089616355,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-07 00:00:19,1704556819000,1,大型汽车,鲁Q02***,福田
F120300109089617023,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-07 00:00:26,1704556826000,2,小型汽车,豫JD6***,一汽
F120300109089617088,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-07 00:00:27,1704556827000,2,小型汽车,苏E95***,宝马
F120300109089616562,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-07 00:00:29,1704556829000,1,大型汽车,豫NJ9***,福田
F120300109089617285,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-07 00:00:37,1704556837000,1,大型汽车,苏NDD***,东风
F120300109089616872,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-07 00:00:43,1704556843000,2,小型汽车,苏NQ0***,福田
F120300109089617000,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-07 00:00:51,1704556851000,2,小型汽车,苏C96***,未知
F120300109089617281,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-07 00:01:06,1704556866000,1,大型汽车,苏CST***,福田
F120300109089617324,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-07 00:01:10,1704556870000,2,小型汽车,苏CE9***,未知
F120300109089617377,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-07 00:01:11,1704556871000,52,教练车,云CDQ***,未知
F120300109089617566,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-07 00:01:14,1704556874000,1,大型汽车,苏G81***,未知
F120300109089617571,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-07 00:01:22,1704556882000,52,教练车,皖LD7***,未知
F120300109089617868,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-07 00:01:29,1704556889000,1,大型汽车,豫HS0***,奔驰
F120300109089617973,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-07 00:01:39,1704556899000,1,大型汽车,苏CMF***,奥迪
F120300109089618088,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-07 00:01:47,1704556907000,1,大型汽车,皖LB3***,一汽
F120300109089618177,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-07 00:01:49,1704556909000,1,大型汽车,苏C2W***,福田
F120300109089618127,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-07 00:01:50,1704556910000,1,大型汽车,苏CSR***,福田
F120300109089618294,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-07 00:01:58,1704556918000,2,小型汽车,苏C17***,荣威
