GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109272106307,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-26 23:28:42,1706282922000,02,小型汽车,苏CME***,未知
G320300109272107898,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-26 23:29:11,1706282951000,52,教练车,苏CFD***,现代
G320300109272107370,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:29:14,1706282954000,52,教练车,苏CFF***,未知
G320300109272107979,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:29:33,1706282973000,02,小型汽车,苏C23***,未知
G320300109272108067,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-26 23:29:34,1706282974000,01,大型汽车,苏CKH***,福田
G320300109272109406,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:29:36,1706282976000,01,大型汽车,鲁H05***,红旗
G320300109272108361,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-26 23:29:39,1706282979000,02,小型汽车,苏CM3***,未知
G320300109272108533,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:29:45,1706282985000,02,小型汽车,苏CU5***,未知
G320300109272109309,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-26 23:30:10,1706283010000,02,小型汽车,苏G92***,奥迪
G320300109272109751,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-26 23:30:24,1706283024000,01,大型汽车,冀JX0***,一汽
G320300109272109785,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-26 23:30:25,1706283025000,02,小型汽车,皖GZ7***,未知
G320300109272109861,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-26 23:30:29,1706283029000,02,小型汽车,苏C2Y***,三菱
G320300109272110013,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-26 23:30:32,1706283032000,01,大型汽车,皖SC9***,一汽
G320300109272110276,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:30:41,1706283041000,02,小型汽车,皖L01***,五菱
