GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109118159934,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:02:33,1704902553000,01,大型汽车,苏CKN***,一汽
G320300109118160081,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:02:45,1704902565000,02,小型汽车,宁CM3***,丰田
G320300109118160175,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:02:48,1704902568000,01,大型汽车,苏CGZ***,未知
G320300109118160906,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:02:52,1704902572000,01,大型汽车,鲁H80***,未知
G320300109118160384,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:02:54,1704902574000,02,小型汽车,皖LMM***,未知
G320300109118160322,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-11 00:02:55,1704902575000,02,小型汽车,苏CH6***,东风
G320300109118161082,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:03:23,1704902603000,52,教练车,苏NF1***,领克
G320300109118161561,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:03:26,1704902606000,01,大型汽车,鲁JC6***,一汽
G320300109118161620,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:03:26,1704902606000,01,大型汽车,鲁JC6***,一汽
G320300109118161254,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:03:36,1704902616000,52,教练车,苏NDE***,长安
G320300109118161248,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:03:40,1704902620000,01,大型汽车,苏CKG***,一汽
G320300109118162067,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:03:42,1704902622000,01,大型汽车,鲁RV0***,未知
G320300109118161296,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:03:43,1704902623000,02,小型汽车,苏CT7***,雪佛兰
G320300109118161441,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:03:50,1704902630000,01,大型汽车,皖SA8***,福田
G320300109118161603,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:03:58,1704902638000,01,大型汽车,苏CKA***,福田
G320300109118161940,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:04:01,1704902641000,01,大型汽车,苏NDC***,东风
G320300109118161953,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:04:07,1704902647000,01,大型汽车,皖LD7***,一汽
G320300109118162123,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:04:12,1704902652000,01,大型汽车,冀RJ5***,一汽
G320300109118162126,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:04:17,1704902657000,01,大型汽车,苏CPY***,福田
G320300109118162234,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:04:22,1704902662000,01,大型汽车,鲁Q37***,一汽
G320300109118162765,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:04:45,1704902685000,02,小型汽车,苏CY0***,五菱
G320300109118163389,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:04:52,1704902692000,02,小型汽车,鲁HTR***,丰田
G320300109118163180,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:05:05,1704902705000,01,大型汽车,鲁PN2***,沃尔沃
G320300109118163158,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-11 00:05:13,1704902713000,02,小型汽车,苏C5H***,未知
G320300109118163256,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:05:16,1704902716000,02,小型汽车,苏CE9***,未知
G320300109118164314,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:05:46,1704902746000,01,大型汽车,鲁H79***,福田
G320300109118164358,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:05:46,1704902746000,01,大型汽车,鲁H79***,福田
G320300109118163930,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:05:53,1704902753000,01,大型汽车,鲁Q01***,一汽
G320300109118164022,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:05:56,1704902756000,02,小型汽车,苏C50***,未知
G320300109118164199,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:06:05,1704902765000,01,大型汽车,鲁VY8***,一汽
G320300109118164340,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:06:09,1704902769000,52,教练车,苏CDQ***,众泰
G320300109118164845,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:06:10,1704902770000,01,大型汽车,苏CJV***,双环
G320300109118164805,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:06:25,1704902785000,01,大型汽车,鲁RM0***,福特
G320300109118165144,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:06:40,1704902800000,01,大型汽车,皖CB1***,江淮
G320300109118165246,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:06:49,1704902809000,01,大型汽车,苏CTZ***,未知
G320300109118165599,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-11 00:07:05,1704902825000,01,大型汽车,豫NM2***,未知
G320300109118165775,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-11 00:07:13,1704902833000,01,大型汽车,苏NDT***,未知
G320300109118166534,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-11 00:07:39,1704902859000,02,小型汽车,苏3C7***,未知
G320300109118166464,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-11 00:07:45,1704902865000,01,大型汽车,苏NAK***,福田
G320300109118166509,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:07:45,1704902865000,01,大型汽车,冀A91***,捷途
G320300109118166698,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:07:51,1704902871000,01,大型汽车,鲁B15***,未知
G320300109118166773,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:07:54,1704902874000,01,大型汽车,鲁AH8***,未知
G320300109118167412,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:08:26,1704902906000,01,大型汽车,鲁Q90***,未知
G320300109118167750,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:08:42,1704902922000,01,大型汽车,皖CA8***,一汽
G320300109118167875,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-11 00:08:46,1704902926000,02,小型汽车,苏NX1***,江淮
G320300109118168791,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:09:21,1704902961000,02,小型汽车,皖LT5***,未知
G320300109118169127,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:09:32,1704902972000,02,小型汽车,苏CE1***,未知
G320300109118169695,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:09:34,1704902974000,02,小型汽车,豫J5L***,荣威
G320300109118169523,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:09:51,1704902991000,01,大型汽车,沪EJ1***,未知
G320300109118169597,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:09:55,1704902995000,01,大型汽车,鲁RF6***,东风
G320300109118169505,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-11 00:09:57,1704902997000,02,小型汽车,苏C8T***,长安
G320300109118169997,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-11 00:10:20,1704903020000,01,大型汽车,苏GR1***,福田
G320300109118170810,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:10:59,1704903059000,01,大型汽车,鲁Q97***,未知
G320300109118171048,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:11:03,1704903063000,01,大型汽车,豫U58***,一汽
G320300109118171598,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:11:33,1704903093000,02,小型汽车,苏B6P***,日产
G320300109118172376,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:12:07,1704903127000,02,小型汽车,皖LT7***,未知
G320300109118172790,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:12:07,1704903127000,02,小型汽车,京Q90***,福田
G320300109118173225,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:12:16,1704903136000,02,小型汽车,鲁B62***,福田
G320300109118173205,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:12:16,1704903136000,02,小型汽车,鲁B62***,福田
G320300109118172661,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-11 00:12:18,1704903138000,02,小型汽车,苏GLV***,未知
G320300109118172937,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:12:33,1704903153000,01,大型汽车,皖LG7***,未知
G320300109118173144,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:12:45,1704903165000,01,大型汽车,鲁Q88***,未知
G320300109118173797,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:13:10,1704903190000,01,大型汽车,鲁RS4***,大众
G320300109118173901,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:13:14,1704903194000,01,大型汽车,苏CSA***,铃木
G320300109118174331,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-11 00:13:31,1704903211000,02,小型汽车,苏C5K***,未知
G320300109118174482,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:13:40,1704903220000,02,小型汽车,苏C69***,未知
G320300109118174770,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:13:53,1704903233000,02,小型汽车,苏C8D***,大众
G320300109118174764,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:13:59,1704903239000,01,大型汽车,鲁Q33***,未知
G320300109118175013,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:14:06,1704903246000,02,小型汽车,苏N53***,宝骏
G320300109118175588,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:14:12,1704903252000,02,小型汽车,苏C7D***,宝马
G320300109118175107,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:14:13,1704903253000,01,大型汽车,鲁Q75***,依维柯
G320300109118176096,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:14:23,1704903263000,02,小型汽车,苏CW3***,日产
G320300109118176078,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:14:23,1704903263000,02,小型汽车,苏CW3***,日产
G320300109118175486,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:14:24,1704903264000,02,小型汽车,苏CX1***,大通
G320300109118175473,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:14:27,1704903267000,01,大型汽车,皖CC8***,通家福
G320300109118175627,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:14:32,1704903272000,01,大型汽车,辽HP8***,江铃
G320300109118175687,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:14:36,1704903276000,01,大型汽车,鲁L97***,福田
G320300109118175790,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-11 00:14:39,1704903279000,02,小型汽车,苏C93***,大众
G320300109118175818,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:14:45,1704903285000,01,大型汽车,豫RTR***,东风
G320300109118176211,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-11 00:14:55,1704903295000,02,小型汽车,苏C6D***,未知
G320300109118176108,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:14:58,1704903298000,01,大型汽车,皖KL7***,未知
G320300109118176932,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:15:08,1704903308000,01,大型汽车,冀DF4***,哈弗
G320300109118176407,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:15:12,1704903312000,01,大型汽车,鲁Q73***,一汽
G320300109118176727,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:15:21,1704903321000,02,小型汽车,苏H59***,依维柯
G320300109118176679,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:15:26,1704903326000,01,大型汽车,鲁H95***,未知
G320300109118177204,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:15:48,1704903348000,02,小型汽车,皖L7N***,未知
G320300109118177388,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-11 00:16:01,1704903361000,02,小型汽车,苏C08***,未知
G320300109118177387,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:16:02,1704903362000,01,大型汽车,苏CKA***,金杯
G320300109118178175,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:16:07,1704903367000,02,小型汽车,鲁R1A***,福田
G320300109118177785,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-11 00:16:21,1704903381000,02,小型汽车,鲁DEV***,大众
G320300109118177957,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:16:28,1704903388000,01,大型汽车,鲁Q66***,未知
G320300109118178427,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:16:33,1704903393000,02,小型汽车,苏C16***,现代
G320300109118178096,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-11 00:16:34,1704903394000,02,小型汽车,苏CP6***,未知
G320300109118178567,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:16:53,1704903413000,01,大型汽车,苏CDN***,一汽
G320300109118178580,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-11 00:16:58,1704903418000,02,小型汽车,苏CM0***,五菱
G320300109118178781,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:17:06,1704903426000,52,教练车,苏CDJ***,奇瑞
G320300109118178882,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:17:15,1704903435000,52,教练车,苏CD6***,起亚
G320300109118179264,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:17:30,1704903450000,02,小型汽车,苏B6H***,未知
G320300109118179249,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-11 00:17:32,1704903452000,01,大型汽车,苏CTQ***,福田
G320300109118179268,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:17:34,1704903454000,01,大型汽车,鲁VQ9***,一汽
G320300109118179469,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-11 00:17:46,1704903466000,01,大型汽车,鲁PM7***,未知
G320300109118179720,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-11 00:18:02,1704903482000,02,小型汽车,苏C5R***,未知
G320300109118180008,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:18:12,1704903492000,02,小型汽车,鲁Q77***,雪铁龙
G320300109118180311,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:18:18,1704903498000,01,大型汽车,苏CKE***,未知
G320300109118180209,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-11 00:18:23,1704903503000,02,小型汽车,苏C2Q***,未知
G320300109118180389,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:18:31,1704903511000,02,小型汽车,苏C62***,未知
G320300109118181103,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:18:36,1704903516000,01,大型汽车,辽K8B***,未知
G320300109118181089,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:18:36,1704903516000,01,大型汽车,辽K8B***,雪佛兰
G320300109118180724,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:18:42,1704903522000,01,大型汽车,苏AU4***,江淮
G320300109118181184,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-11 00:18:53,1704903533000,02,小型汽车,苏C9W***,长安
G320300109118181028,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-11 00:19:06,1704903546000,01,大型汽车,苏CLM***,依维柯
G320300109118181273,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:19:09,1704903549000,02,小型汽车,苏CR3***,马自达
G320300109118181699,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-11 00:19:36,1704903576000,02,小型汽车,苏C25***,吉利
G320300109118183452,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:20:41,1704903641000,02,小型汽车,苏ALQ***,荣威
G320300109118183085,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:20:45,1704903645000,01,大型汽车,苏NE4***,一汽
G320300109118183432,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:21:06,1704903666000,02,小型汽车,苏N22***,吉利
G320300109118183350,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:21:07,1704903667000,01,大型汽车,鲁Q74***,未知
G320300109118183401,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:21:10,1704903670000,52,教练车,鲁BDF***,吉利
G320300109118183751,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:21:26,1704903686000,01,大型汽车,鲁Q88***,宝马
G320300109118183869,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-11 00:21:30,1704903690000,02,小型汽车,苏C1M***,未知
G320300109118183930,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-11 00:21:33,1704903693000,01,大型汽车,苏CGK***,中兴
G320300109118183970,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:21:39,1704903699000,01,大型汽车,苏CPQ***,未知
G320300109118184248,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:21:53,1704903713000,02,小型汽车,鲁Q52***,中兴
G320300109118184549,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:22:04,1704903724000,52,教练车,苏CDK***,奥迪
G320300109118184673,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:22:10,1704903730000,02,小型汽车,苏C95***,未知
G320300109118185128,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:22:36,1704903756000,01,大型汽车,鲁Q22***,东风
G320300109118185218,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-11 00:22:41,1704903761000,02,小型汽车,皖LT6***,未知
G320300109118185403,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:22:51,1704903771000,01,大型汽车,苏NDY***,依维柯
G320300109118185607,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:23:02,1704903782000,01,大型汽车,鲁Q01***,一汽
G320300109118186042,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-11 00:23:18,1704903798000,02,小型汽车,苏A4N***,奥迪
G320300109118185990,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:23:21,1704903801000,01,大型汽车,苏NFT***,一汽
G320300109118186700,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:23:23,1704903803000,02,小型汽车,鲁H5J***,奔驰
G320300109118186708,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-11 00:23:23,1704903803000,02,小型汽车,鲁H5J***,奔驰
G320300109118186183,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-11 00:23:25,1704903805000,52,教练车,鲁BA7***,吉利
