Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Recent_Mean,Recent_Std,Trend,Hour,DayOfWeek,IsWeekend,Target_1Hour
2023-12-01 06:50:00,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.9011491975882016,0.8333333333333334,6,4,0,186.0
2023-12-01 06:55:00,1.0,1.0,1.0,1.0,1.0,1.0,3.0833333333333335,3.0402393911591163,0.5833333333333334,6,4,0,198.0
2023-12-01 07:00:00,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.1655699855370965,0.6666666666666666,7,4,0,204.0
2023-12-01 07:05:00,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.222953153106642,1.25,7,4,0,207.0
2023-12-01 07:10:00,1.0,1.0,1.0,1.0,1.0,2.0,6.166666666666667,4.597704741377907,1.0,7,4,0,205.0
2023-12-01 07:15:00,1.0,1.0,1.0,1.0,1.0,1.0,7.5,5.439056290693573,1.5,7,4,0,187.0
2023-12-01 07:20:00,1.0,1.0,1.0,1.0,1.0,3.0,8.583333333333334,5.122797629767894,0.8333333333333334,7,4,0,176.0
2023-12-01 07:25:00,1.0,1.0,1.0,1.0,1.0,2.0,10.583333333333334,6.921684926535027,2.0833333333333335,7,4,0,168.0
2023-12-01 07:30:00,1.0,1.0,1.0,1.0,1.0,5.0,11.583333333333334,6.460886592067342,0.75,7,4,0,165.0
2023-12-01 07:35:00,1.0,1.0,1.0,1.0,1.0,3.0,13.083333333333334,6.836889318656223,1.6666666666666667,7,4,0,147.0
2023-12-01 07:40:00,1.0,1.0,1.0,1.0,1.0,5.0,14.5,6.34428877022476,1.25,7,4,0,140.0
2023-12-01 07:45:00,1.0,1.0,1.0,1.0,1.0,10.0,15.166666666666666,5.6984403324262525,0.25,7,4,0,139.0
2023-12-01 07:50:00,1.0,1.0,1.0,1.0,1.0,7.0,15.5,5.5,0.5833333333333334,7,4,0,132.0
2023-12-01 07:55:00,1.0,1.0,1.0,1.0,1.0,8.0,16.5,4.924428900898052,0.9166666666666666,7,4,0,115.0
2023-12-01 08:00:00,1.0,1.0,1.0,1.0,1.0,15.0,17.0,4.301162633521313,-0.08333333333333333,8,4,0,111.0
2023-12-01 08:05:00,1.0,1.0,1.0,1.0,1.0,14.0,17.25,4.264680527307995,0.3333333333333333,8,4,0,108.0
2023-12-01 08:10:00,1.0,1.0,1.0,1.0,2.0,18.0,17.083333333333332,4.424521317486095,-0.5,8,4,0,104.0
2023-12-01 08:15:00,1.0,1.0,1.0,1.0,1.0,13.0,15.583333333333334,6.447975565159106,-1.0833333333333333,8,4,0,118.0
2023-12-01 08:20:00,1.0,1.0,1.0,1.0,3.0,27.0,14.666666666666666,7.453559924999299,-2.0833333333333335,8,4,0,130.0
2023-12-01 08:25:00,1.0,1.0,1.0,1.0,2.0,14.0,14.0,6.6332495807108,0.4166666666666667,8,4,0,124.0
2023-12-01 08:30:00,1.0,1.0,1.0,1.0,5.0,23.0,13.75,6.684870978560469,-1.0,8,4,0,125.0
2023-12-01 08:35:00,1.0,1.0,1.0,1.0,3.0,20.0,12.25,6.456585785072479,-1.25,8,4,0,132.0
2023-12-01 08:40:00,1.0,1.0,1.0,1.0,5.0,13.0,11.666666666666666,6.032320356951286,0.0,8,4,0,127.0
2023-12-01 08:45:00,1.0,1.0,1.0,1.0,10.0,14.0,11.583333333333334,6.020220557052337,-0.16666666666666666,8,4,0,126.0
2023-12-01 08:50:00,1.0,1.0,1.0,1.0,7.0,19.0,11.0,6.096447052723961,-1.0,8,4,0,130.0
2023-12-01 08:55:00,1.0,1.0,1.0,1.0,8.0,14.0,9.583333333333334,6.047841671942883,-1.0,8,4,0,133.0
2023-12-01 09:00:00,1.0,1.0,1.0,1.0,15.0,18.0,9.25,5.903741751352837,-0.6666666666666666,9,4,0,147.0
2023-12-01 09:05:00,1.0,1.0,1.0,1.0,14.0,12.0,9.0,5.582711408148075,0.25,9,4,0,145.0
2023-12-01 09:10:00,1.0,1.0,1.0,2.0,18.0,1.0,8.666666666666666,5.5126118028470765,0.6666666666666666,9,4,0,145.0
2023-12-01 09:15:00,1.0,1.0,1.0,1.0,13.0,2.0,9.833333333333334,5.013869652163774,1.0,9,4,0,147.0
2023-12-01 09:20:00,1.0,1.0,1.0,3.0,27.0,19.0,10.833333333333334,4.524623986832743,-0.4166666666666667,9,4,0,151.0
2023-12-01 09:25:00,1.0,1.0,1.0,2.0,14.0,11.0,10.333333333333334,3.8801489089409387,0.16666666666666666,9,4,0,154.0
2023-12-01 09:30:00,1.0,1.0,1.0,5.0,23.0,5.0,10.416666666666666,3.9042355917074927,0.5833333333333334,9,4,0,152.0
2023-12-01 09:35:00,1.0,1.0,1.0,3.0,20.0,13.0,11.0,3.559026084010437,-0.08333333333333333,9,4,0,159.0
2023-12-01 09:40:00,1.0,1.0,1.0,5.0,13.0,12.0,10.583333333333334,3.5930101895516833,-0.3333333333333333,9,4,0,165.0
2023-12-01 09:45:00,1.0,1.0,1.0,10.0,14.0,7.0,10.5,3.570714214271425,0.3333333333333333,9,4,0,165.0
2023-12-01 09:50:00,1.0,1.0,1.0,7.0,19.0,2.0,10.833333333333334,3.41158158174312,0.75,9,4,0,163.0
