Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Recent_Mean,Recent_Std,Trend,Hour,DayOfWeek,IsWeekend,Target_1Hour
2023-12-01 05:55:00,4.0,1.0,2.0,1.0,5.0,3.0,5.583333333333333,2.4986107250941583,0.5833333333333334,5,4,0,171.0
2023-12-01 06:00:00,5.0,1.0,3.0,5.0,3.0,2.0,5.75,2.384848003542364,0.25,6,4,0,189.0
2023-12-01 06:05:00,3.0,5.0,1.0,3.0,1.0,7.0,6.333333333333333,2.2484562605386738,0.16666666666666666,6,4,0,207.0
2023-12-01 06:10:00,2.0,1.0,4.0,1.0,1.0,2.0,6.5,2.362907813126304,0.5833333333333334,6,4,0,236.0
2023-12-01 06:15:00,6.0,4.0,3.0,3.0,2.0,4.0,7.5,2.753785273643051,0.8333333333333334,6,4,0,249.0
2023-12-01 06:20:00,5.0,1.0,1.0,1.0,1.0,5.0,7.833333333333333,2.5440562537456244,0.25,6,4,0,265.0
2023-12-01 06:25:00,2.0,4.0,3.0,1.0,5.0,5.0,8.416666666666666,2.628635049264584,0.5833333333333334,6,4,0,285.0
2023-12-01 06:30:00,4.0,1.0,3.0,4.0,3.0,8.0,9.166666666666666,2.823512391016236,0.5,6,4,0,295.0
2023-12-01 06:35:00,4.0,3.0,2.0,2.0,4.0,5.0,9.166666666666666,2.823512391016236,0.25,6,4,0,319.0
2023-12-01 06:40:00,7.0,2.0,2.0,2.0,4.0,8.0,10.0,2.943920288775949,0.5833333333333334,6,4,0,335.0
2023-12-01 06:45:00,4.0,7.0,3.0,4.0,1.0,8.0,11.916666666666666,6.435038634089326,1.9166666666666667,6,4,0,335.0
2023-12-01 06:50:00,8.0,4.0,5.0,2.0,2.0,10.0,13.583333333333334,7.675266915373186,1.5,6,4,0,345.0
2023-12-01 06:55:00,1.0,2.0,1.0,5.0,3.0,5.0,14.25,7.682501762663861,1.0833333333333333,6,4,0,360.0
2023-12-01 07:00:00,1.0,3.0,5.0,3.0,2.0,9.0,15.75,7.48470662974397,1.1666666666666667,7,4,0,361.0
2023-12-01 07:05:00,5.0,1.0,3.0,1.0,7.0,9.0,17.25,7.779513695169727,1.5,7,4,0,371.0
