Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08 00:20:00,1.0,19.0,1.0,21.0,1.0,15.0,1.0,20.0,1.0,1.0,1.0,17.0,1.0,25.0,10.86111111111111,60.0,0.0,0.14285714285714285,0.3499271061118826,0,4,8,0,2680.0
2023-12-09 00:20:00,1.0,21.0,1.0,15.0,1.0,20.0,1.0,1.0,1.0,17.0,1.0,25.0,1.0,1.0,9.305555555555555,52.0,0.0,1.0,0.0,0,5,9,1,1809.0
2023-12-10 00:20:00,1.0,15.0,1.0,20.0,1.0,1.0,1.0,17.0,1.0,25.0,1.0,1.0,1.0,17.0,6.28125,48.0,0.0,1.0,0.0,0,6,10,1,911.0
2023-12-11 00:20:00,1.0,20.0,1.0,1.0,1.0,17.0,1.0,25.0,1.0,1.0,1.0,17.0,1.0,1.0,3.1631944444444446,37.0,0.0,1.0,0.0,0,0,11,0,1841.0
2023-12-12 00:20:00,1.0,1.0,1.0,17.0,1.0,25.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,10.0,6.392361111111111,50.0,0.0,1.0,0.0,0,1,12,0,1090.0
2023-12-13 00:20:00,1.0,17.0,1.0,25.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,10.0,1.0,1.0,3.7847222222222223,50.0,0.003472222222222222,1.0,0.0,0,2,13,0,2777.0
2023-12-14 00:20:00,1.0,25.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,9.0,9.64236111111111,58.0,0.0,0.14285714285714285,0.34992710611188266,0,3,14,0,3290.0
2023-12-15 00:20:00,1.0,1.0,1.0,17.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,9.0,1.0,20.0,11.42361111111111,58.0,-0.003472222222222222,0.2857142857142857,0.4517539514526257,0,4,15,0,1019.0
2023-12-16 00:20:00,1.0,17.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,9.0,1.0,20.0,1.0,1.0,3.5381944444444446,38.0,0.0,0.2857142857142857,0.45175395145262565,0,5,16,1,1536.0
2023-12-17 00:20:00,1.0,1.0,1.0,10.0,1.0,1.0,1.0,9.0,1.0,20.0,1.0,1.0,1.0,6.0,5.333333333333333,43.0,0.0,0.2857142857142857,0.45175395145262565,0,6,17,1,1288.0
2023-12-18 00:20:00,1.0,10.0,1.0,1.0,1.0,9.0,1.0,20.0,1.0,1.0,1.0,6.0,1.0,1.0,4.472222222222222,41.0,0.0,0.2857142857142857,0.45175395145262565,0,0,18,0,1841.0
2023-12-19 00:20:00,1.0,1.0,1.0,9.0,1.0,20.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,10.0,6.392361111111111,50.0,0.0,0.2857142857142857,0.45175395145262565,0,1,19,0,1090.0
2023-12-20 00:20:00,1.0,9.0,1.0,20.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,3.7847222222222223,50.0,0.003472222222222222,0.2857142857142857,0.4517539514526256,0,2,20,0,2777.0
2023-12-21 00:20:00,1.0,20.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,9.0,9.64236111111111,58.0,0.0,0.2857142857142857,0.4517539514526256,0,3,21,0,3290.0
2023-12-22 00:20:00,1.0,1.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,9.0,1.0,20.0,11.42361111111111,58.0,-0.003472222222222222,0.2857142857142857,0.4517539514526257,0,4,22,0,1202.0
2023-12-23 00:20:00,1.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,9.0,1.0,20.0,1.0,10.0,4.173611111111111,36.0,0.0,0.2857142857142857,0.45175395145262565,0,5,23,1,916.0
