Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08,4.0,25.0,5.0,22.0,6.0,22.0,10.0,24.0,6.0,14.0,9.0,27.0,5.0,18.0,12.96875,43.0,0.003472222222222222,6.428571428571429,2.0603150145508513,0,4,8,0,3155.0
2023-12-09,5.0,22.0,6.0,22.0,10.0,24.0,6.0,14.0,9.0,27.0,5.0,18.0,8.0,14.0,10.95486111111111,37.0,-0.017361111111111112,7.0,1.8516401995451028,0,5,9,1,1875.0
2023-12-10,6.0,22.0,10.0,24.0,6.0,14.0,9.0,27.0,5.0,18.0,8.0,14.0,2.0,2.0,6.510416666666667,38.0,0.006944444444444444,6.571428571428571,2.498979383505129,0,6,10,1,1605.0
2023-12-11,10.0,24.0,6.0,14.0,9.0,27.0,5.0,18.0,8.0,14.0,2.0,2.0,5.0,1.0,5.572916666666667,34.0,0.003472222222222222,6.428571428571429,2.5555062599997598,0,0,11,0,2281.0
2023-12-12,6.0,14.0,9.0,27.0,5.0,18.0,8.0,14.0,2.0,2.0,5.0,1.0,2.0,7.0,7.920138888888889,34.0,0.013888888888888888,5.285714285714286,2.4907993963089563,0,1,12,0,824.0
2023-12-13,9.0,27.0,5.0,18.0,8.0,14.0,2.0,2.0,5.0,1.0,2.0,7.0,2.0,1.0,2.861111111111111,34.0,-0.006944444444444444,4.714285714285714,2.710523708715754,0,2,13,0,1019.0
2023-12-14,5.0,18.0,8.0,14.0,2.0,2.0,5.0,1.0,2.0,7.0,2.0,1.0,1.0,14.0,3.5381944444444446,38.0,0.0,3.4285714285714284,2.498979383505129,0,3,14,0,26.0
2023-12-15,8.0,14.0,2.0,2.0,5.0,1.0,2.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,0.09027777777777778,4.0,0.0,2.7142857142857144,2.657296462534039,0,4,15,0,764.0
2023-12-16,2.0,2.0,5.0,1.0,2.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.6527777777777777,33.0,0.017361111111111112,1.5714285714285714,1.6781914463529615,0,5,16,1,1644.0
2023-12-17,5.0,1.0,2.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,1.0,5.708333333333333,36.0,-0.006944444444444444,1.5714285714285714,1.6781914463529615,0,6,17,1,702.0
2023-12-18,2.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.4375,27.0,0.013888888888888888,0.8571428571428571,0.9897433186107869,0,0,18,0,2281.0
2023-12-19,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,7.920138888888889,34.0,0.013888888888888888,0.8571428571428571,0.9897433186107869,0,1,19,0,824.0
2023-12-20,1.0,14.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,2.861111111111111,34.0,-0.006944444444444444,0.8571428571428571,0.989743318610787,0,2,20,0,1019.0
2023-12-21,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,14.0,3.5381944444444446,38.0,0.0,0.8571428571428571,0.9897433186107869,0,3,21,0,26.0
2023-12-22,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,0.09027777777777778,4.0,0.0,0.8571428571428571,0.9897433186107869,0,4,22,0,1693.0
2023-12-23,2.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,5.878472222222222,33.0,0.020833333333333332,0.8571428571428571,0.9897433186107869,0,5,23,1,1557.0
2023-12-24,1.0,1.0,2.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,4.0,1.0,5.40625,36.0,0.0,1.1428571428571428,1.456862718169367,0,6,24,1,1420.0
2023-12-25,2.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,4.930555555555555,33.0,0.006944444444444444,1.5714285714285714,1.498298354528788,0,0,25,0,1143.0
2023-12-26,2.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,5.0,1.0,3.96875,33.0,-0.003472222222222222,2.0,1.927248223318863,0,1,26,0,1523.0
2023-12-27,1.0,14.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,5.288194444444445,30.0,0.006944444444444444,2.2857142857142856,2.0503857277724746,0,2,27,0,1321.0
2023-12-28,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,5.0,1.0,4.586805555555555,25.0,0.0,3.0,2.0,0,3,28,0,862.0
2023-12-29,1.0,2.0,4.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,2.9930555555555554,18.0,-0.010416666666666666,3.5714285714285716,1.5907898179514348,0,4,29,0,738.0
2023-12-30,4.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,2.5625,25.0,0.006944444444444444,3.5714285714285716,1.5907898179514348,0,5,30,1,837.0
2023-12-31,3.0,2.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.90625,22.0,0.006944444444444444,3.142857142857143,1.8070158058105026,0,6,31,1,702.0
2024-01-01,5.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4375,27.0,0.013888888888888888,2.7142857142857144,2.1189138534559038,0,0,1,0,987.0
2024-01-02,4.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4270833333333335,20.0,0.013888888888888888,2.0,2.0701966780270626,0,1,2,0,621.0
2024-01-03,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.15625,33.0,-0.017361111111111112,2.142857142857143,2.2314999074019015,0,2,3,0,395.0
2024-01-04,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.3715277777777777,35.0,0.0,1.4285714285714286,1.9897697538834456,0,3,4,0,1537.0
2024-01-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,5.336805555555555,31.0,0.013888888888888888,1.2857142857142858,1.8294640678379568,0,4,5,0,827.0
2024-01-06,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.8715277777777777,31.0,-0.010416666666666666,1.7142857142857142,1.8294640678379568,0,5,6,1,207.0
2024-01-07,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,0.71875,18.0,0.0,1.5714285714285714,1.9166296949998198,0,6,7,1,963.0
2024-01-08,1.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,3.34375,33.0,-0.013888888888888888,2.142857142857143,1.958758457257441,0,0,8,0,1389.0
2024-01-09,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,4.822916666666667,33.0,0.0,2.7142857142857144,1.8294640678379568,0,1,9,0,1241.0
2024-01-10,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,7.0,6.0,4.309027777777778,21.0,-0.010416666666666666,3.0,2.2677868380553634,0,2,10,0,1464.0
2024-01-11,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,7.0,6.0,3.0,1.0,5.083333333333333,27.0,0.010416666666666666,3.4285714285714284,1.9166296949998198,0,3,11,0,2323.0
2024-01-12,3.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,7.0,6.0,3.0,1.0,7.0,1.0,8.065972222222221,35.0,0.017361111111111112,4.0,2.2677868380553634,0,4,12,0,1193.0
2024-01-13,1.0,1.0,4.0,1.0,4.0,3.0,7.0,6.0,3.0,1.0,7.0,1.0,6.0,1.0,4.142361111111111,33.0,0.003472222222222222,4.428571428571429,2.3211538298959886,0,5,13,1,1193.0
2024-01-14,4.0,1.0,4.0,3.0,7.0,6.0,3.0,1.0,7.0,1.0,6.0,1.0,6.0,1.0,4.142361111111111,33.0,0.003472222222222222,5.285714285714286,1.4846149779161804,0,6,14,1,1222.0
2024-01-15,4.0,3.0,7.0,6.0,3.0,1.0,7.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,4.243055555555555,29.0,0.010416666666666666,5.571428571428571,1.3997084244475304,0,0,15,0,1575.0
2024-01-16,7.0,6.0,3.0,1.0,7.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,5.46875,28.0,-0.010416666666666666,5.857142857142857,1.2453996981544782,0,1,16,0,1864.0
2024-01-17,3.0,1.0,7.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,8.0,1.0,6.472222222222222,45.0,-0.027777777777777776,6.0,1.4142135623730951,0,2,17,0,512.0
2024-01-18,7.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,8.0,1.0,1.0,1.0,1.7777777777777777,18.0,0.013888888888888888,5.571428571428571,2.381904571504724,0,3,18,0,1053.0
2024-01-19,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.65625,30.0,0.0,4.714285714285714,2.762725657973388,0,4,19,0,570.0
2024-01-20,6.0,1.0,6.0,1.0,6.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9791666666666667,23.0,0.006944444444444444,4.0,2.9760952365713798,0,5,20,1,709.0
2024-01-21,6.0,1.0,6.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.4618055555555554,21.0,0.017361111111111112,3.4285714285714284,2.920721185751553,0,6,21,1,1400.0
2024-01-22,6.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,4.861111111111111,31.0,0.006944444444444444,3.142857142857143,2.747912008810192,0,0,22,0,1650.0
2024-01-23,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,7.0,13.0,5.729166666666667,32.0,-0.024305555555555556,3.2857142857142856,2.9137254363387344,0,1,23,0,1558.0
2024-01-24,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,7.0,13.0,1.0,1.0,5.409722222222222,30.0,0.013888888888888888,2.142857142857143,2.356060357495806,0,2,24,0,1032.0
2024-01-25,1.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,7.0,13.0,1.0,1.0,1.0,3.0,3.5833333333333335,28.0,0.03125,2.142857142857143,2.356060357495806,0,3,25,0,1093.0
2024-01-26,1.0,1.0,2.0,7.0,4.0,1.0,7.0,13.0,1.0,1.0,1.0,3.0,7.0,1.0,3.795138888888889,19.0,-0.006944444444444444,3.0,2.8284271247461903,0,4,26,0,595.0
2024-01-27,2.0,7.0,4.0,1.0,7.0,13.0,1.0,1.0,1.0,3.0,7.0,1.0,5.0,1.0,2.0659722222222223,19.0,-0.017361111111111112,3.5714285714285716,2.770102775666474,0,5,27,1,913.0
2024-01-28,4.0,1.0,7.0,13.0,1.0,1.0,1.0,3.0,7.0,1.0,5.0,1.0,1.0,1.0,3.170138888888889,29.0,0.020833333333333332,3.2857142857142856,3.0101867865293537,0,6,28,1,34.0
2024-01-29,7.0,13.0,1.0,1.0,1.0,3.0,7.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,0.11805555555555555,8.0,-0.010416666666666666,3.142857142857143,2.9965967090575756,0,0,29,0,923.0
2024-01-30,1.0,1.0,1.0,3.0,7.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.204861111111111,21.0,0.0,2.142857142857143,2.695423180587601,0,1,30,0,1290.0
