Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08 00:05:00,1.0,5.0,1.0,4.0,1.0,8.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,6.0,3.1666666666666665,18.0,0.0,0.42857142857142855,0.49487165930539345,0,4,8,0,826.0
2023-12-09 00:05:00,1.0,4.0,1.0,8.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,2.8680555555555554,19.0,0.006944444444444444,0.2857142857142857,0.4517539514526256,0,5,9,1,578.0
2023-12-10 00:05:00,1.0,8.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0069444444444446,16.0,-0.003472222222222222,0.2857142857142857,0.4517539514526256,0,6,10,1,294.0
2023-12-11 00:05:00,1.0,3.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0208333333333333,13.0,-0.003472222222222222,0.2857142857142857,0.4517539514526257,0,0,11,0,445.0
2023-12-12 00:05:00,1.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,1.5451388888888888,15.0,-0.003472222222222222,0.42857142857142855,0.4948716593053935,0,1,12,0,255.0
2023-12-13 00:05:00,1.0,6.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,0.8854166666666666,17.0,-0.003472222222222222,0.5714285714285714,0.4948716593053935,0,2,13,0,585.0
2023-12-14 00:05:00,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,2.03125,18.0,-0.003472222222222222,0.7142857142857143,0.4517539514526256,0,3,14,0,737.0
2023-12-15 00:05:00,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,6.0,2.5590277777777777,18.0,-0.003472222222222222,0.8571428571428571,0.3499271061118826,0,4,15,0,255.0
2023-12-16 00:05:00,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,3.0,0.8854166666666666,9.0,0.0,0.8571428571428571,0.3499271061118826,0,5,16,1,418.0
2023-12-17 00:05:00,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,3.0,1.0,2.0,1.4513888888888888,14.0,0.0,0.7142857142857143,0.4517539514526257,0,6,17,1,368.0
