Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08 00:05:00,1.0,12.0,1.0,15.0,1.0,16.0,1.0,6.0,1.0,16.0,2.0,6.0,1.0,9.0,4.75,21.0,0.003472222222222222,0.8571428571428571,0.6388765649999398,0,4,8,0,940.0
2023-12-09 00:05:00,1.0,15.0,1.0,16.0,1.0,6.0,1.0,16.0,2.0,6.0,1.0,9.0,1.0,3.0,3.263888888888889,16.0,0.0,0.7142857142857143,0.6998542122237651,0,5,9,1,0.0
2023-12-10 00:05:00,1.0,16.0,1.0,6.0,1.0,16.0,2.0,6.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.6998542122237652,0,6,10,1,0.0
2023-12-11 00:05:00,1.0,6.0,1.0,16.0,2.0,6.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.7284313590846835,0,0,11,0,316.0
2023-12-12 00:05:00,1.0,16.0,2.0,6.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0972222222222223,14.0,0.0,0.42857142857142855,0.7284313590846835,0,1,12,0,79.0
2023-12-13 00:05:00,2.0,6.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,0.2743055555555556,12.0,0.003472222222222222,0.42857142857142855,0.7284313590846835,0,2,13,0,830.0
2023-12-14 00:05:00,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,6.0,2.8819444444444446,15.0,-0.003472222222222222,0.42857142857142855,0.7284313590846835,0,3,14,0,1014.0
2023-12-15 00:05:00,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,6.0,2.0,10.0,3.5208333333333335,14.0,0.0,0.5714285714285714,0.9035079029052514,0,4,15,0,429.0
2023-12-16 00:05:00,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,6.0,2.0,10.0,1.0,8.0,1.4895833333333333,18.0,-0.003472222222222222,0.7142857142857143,0.880630571852711,0,5,16,1,533.0
2023-12-17 00:05:00,1.0,1.0,1.0,10.0,1.0,1.0,2.0,6.0,2.0,10.0,1.0,8.0,2.0,8.0,1.8506944444444444,18.0,-0.006944444444444444,1.0,0.9258200997725514,0,6,17,1,390.0
2023-12-18 00:05:00,1.0,10.0,1.0,1.0,2.0,6.0,2.0,10.0,1.0,8.0,2.0,8.0,1.0,2.0,1.3541666666666667,13.0,-0.003472222222222222,1.1428571428571428,0.8329931278350429,0,0,18,0,316.0
2023-12-19 00:05:00,1.0,1.0,2.0,6.0,2.0,10.0,1.0,8.0,2.0,8.0,1.0,2.0,1.0,10.0,1.0972222222222223,14.0,0.0,1.1428571428571428,0.8329931278350429,0,1,19,0,79.0
2023-12-20 00:05:00,2.0,6.0,2.0,10.0,1.0,8.0,2.0,8.0,1.0,2.0,1.0,10.0,1.0,1.0,0.2743055555555556,12.0,0.003472222222222222,1.1428571428571428,0.8329931278350429,0,2,20,0,830.0
2023-12-21 00:05:00,2.0,10.0,1.0,8.0,2.0,8.0,1.0,2.0,1.0,10.0,1.0,1.0,2.0,6.0,2.8819444444444446,15.0,-0.003472222222222222,1.1428571428571428,0.8329931278350429,0,3,21,0,1012.0
2023-12-22 00:05:00,1.0,8.0,2.0,8.0,1.0,2.0,1.0,10.0,1.0,1.0,2.0,6.0,2.0,10.0,3.513888888888889,14.0,-0.006944444444444444,1.1428571428571428,0.8329931278350429,0,4,22,0,509.0
2023-12-23 00:05:00,2.0,8.0,1.0,2.0,1.0,10.0,1.0,1.0,2.0,6.0,2.0,10.0,1.0,2.0,1.7673611111111112,13.0,-0.003472222222222222,1.1428571428571428,0.8329931278350429,0,5,23,1,294.0
