Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08,1.0,4.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,6.0,1.8958333333333333,9.0,-0.003472222222222222,0.5714285714285714,0.4948716593053935,0,4,8,0,465.0
2023-12-09,1.0,6.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,6.0,1.0,2.0,1.6145833333333333,9.0,0.006944444444444444,0.42857142857142855,0.49487165930539345,0,5,9,1,333.0
2023-12-10,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,1.15625,8.0,0.0,0.5714285714285714,0.4948716593053935,0,6,10,1,284.0
2023-12-11,1.0,3.0,1.0,4.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9861111111111112,7.0,0.0,0.42857142857142855,0.49487165930539345,0,0,11,0,320.0
2023-12-12,1.0,4.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.1111111111111112,7.0,0.0,0.2857142857142857,0.45175395145262565,0,1,12,0,117.0
2023-12-13,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.40625,5.0,0.0,0.2857142857142857,0.45175395145262565,0,2,13,0,419.0
2023-12-14,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.4548611111111112,7.0,0.0,0.2857142857142857,0.45175395145262565,0,3,14,0,396.0
2023-12-15,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.375,8.0,0.013888888888888888,0.14285714285714285,0.3499271061118826,0,4,15,0,238.0
2023-12-16,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8263888888888888,8.0,0.003472222222222222,0.14285714285714285,0.3499271061118826,0,5,16,1,281.0
2023-12-17,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9756944444444444,9.0,0.003472222222222222,0.14285714285714285,0.34992710611188266,0,6,17,1,270.0
2023-12-18,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,6.0,0.003472222222222222,0.2857142857142857,0.4517539514526257,0,0,18,0,320.0
2023-12-19,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.1111111111111112,7.0,0.0,0.2857142857142857,0.45175395145262565,0,1,19,0,117.0
2023-12-20,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.40625,5.0,0.0,0.2857142857142857,0.45175395145262565,0,2,20,0,419.0
2023-12-21,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.4548611111111112,7.0,0.0,0.2857142857142857,0.45175395145262565,0,3,21,0,396.0
2023-12-22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.375,8.0,0.013888888888888888,0.2857142857142857,0.45175395145262565,0,4,22,0,284.0
2023-12-23,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9861111111111112,8.0,0.003472222222222222,0.2857142857142857,0.4517539514526256,0,5,23,1,185.0
2023-12-24,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6423611111111112,7.0,0.006944444444444444,0.14285714285714285,0.3499271061118826,0,6,24,1,169.0
