Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08 00:55:00,1.0,17.0,1.0,7.0,1.0,7.0,1.0,13.0,1.0,1.0,1.0,13.0,1.0,7.0,5.940972222222222,27.0,-0.003472222222222222,0.2857142857142857,0.4517539514526256,0,4,8,0,1349.0
2023-12-09 00:55:00,1.0,7.0,1.0,7.0,1.0,13.0,1.0,1.0,1.0,13.0,1.0,7.0,1.0,8.0,4.684027777777778,26.0,0.0,0.14285714285714285,0.34992710611188266,0,5,9,1,890.0
2023-12-10 00:55:00,1.0,7.0,1.0,13.0,1.0,1.0,1.0,13.0,1.0,7.0,1.0,8.0,1.0,13.0,3.0902777777777777,21.0,0.0,0.14285714285714285,0.34992710611188266,0,6,10,1,441.0
2023-12-11 00:55:00,1.0,13.0,1.0,1.0,1.0,13.0,1.0,7.0,1.0,8.0,1.0,13.0,1.0,1.0,1.53125,21.0,0.0,0.14285714285714285,0.3499271061118826,0,0,11,0,816.0
2023-12-12 00:55:00,1.0,1.0,1.0,13.0,1.0,7.0,1.0,8.0,1.0,13.0,1.0,1.0,1.0,13.0,2.8333333333333335,20.0,0.0,0.14285714285714285,0.3499271061118826,0,1,12,0,395.0
2023-12-13 00:55:00,1.0,13.0,1.0,7.0,1.0,8.0,1.0,13.0,1.0,1.0,1.0,13.0,1.0,1.0,1.3715277777777777,20.0,0.0,0.14285714285714285,0.3499271061118826,0,2,13,0,1136.0
2023-12-14 00:55:00,1.0,7.0,1.0,8.0,1.0,13.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,9.0,3.9444444444444446,24.0,-0.003472222222222222,0.2857142857142857,0.4517539514526256,0,3,14,0,1387.0
2023-12-15 00:55:00,1.0,8.0,1.0,13.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,9.0,1.0,7.0,4.815972222222222,24.0,0.0,0.2857142857142857,0.4517539514526257,0,4,15,0,419.0
2023-12-16 00:55:00,1.0,13.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,4.0,1.4548611111111112,17.0,0.0,0.2857142857142857,0.45175395145262565,0,5,16,1,824.0
2023-12-17 00:55:00,1.0,1.0,1.0,13.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,4.0,1.0,6.0,2.861111111111111,28.0,0.0,0.2857142857142857,0.45175395145262565,0,6,17,1,637.0
