Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08 06:45:00,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6770833333333335,19.0,-0.003472222222222222,1.1428571428571428,1.124858267715973,6,4,8,0,888.0
2023-12-09 06:45:00,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0833333333333335,18.0,0.0,0.8571428571428571,1.1248582677159729,6,5,9,1,544.0
2023-12-10 06:45:00,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8888888888888888,24.0,0.0,0.42857142857142855,0.7284313590846835,6,6,10,1,190.0
2023-12-11 06:45:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6597222222222222,17.0,0.0,0.14285714285714285,0.3499271061118826,6,0,11,0,459.0
2023-12-12 06:45:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.59375,20.0,0.0,0.14285714285714285,0.3499271061118826,6,1,12,0,229.0
2023-12-13 06:45:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7951388888888888,13.0,0.0,0.14285714285714285,0.3499271061118826,6,2,13,0,610.0
2023-12-14 06:45:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1180555555555554,14.0,0.0,0.14285714285714285,0.3499271061118826,6,3,14,0,593.0
2023-12-15 06:45:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0590277777777777,13.0,0.0,1.0,0.0,6,4,15,0,170.0
2023-12-16 06:45:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5902777777777778,15.0,0.0,1.0,0.0,6,5,16,1,459.0
2023-12-17 06:45:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.59375,14.0,0.0,1.0,0.0,6,6,17,1,45.0
2023-12-18 06:45:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15625,6.0,0.0,1.0,0.0,6,0,18,0,459.0
