Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08 00:20:00,1.0,14.0,1.0,10.0,1.0,23.0,1.0,6.0,1.0,1.0,2.0,13.0,1.0,10.0,6.784722222222222,38.0,0.0,0.7142857142857143,0.6998542122237652,0,4,8,0,1754.0
2023-12-09 00:20:00,1.0,10.0,1.0,23.0,1.0,6.0,1.0,1.0,2.0,13.0,1.0,10.0,3.0,1.0,6.090277777777778,32.0,-0.003472222222222222,1.0,1.0690449676496976,0,5,9,1,1309.0
2023-12-10 00:20:00,1.0,23.0,1.0,6.0,1.0,1.0,2.0,13.0,1.0,10.0,3.0,1.0,1.0,3.0,4.545138888888889,32.0,0.0,0.8571428571428571,1.1248582677159729,0,6,10,1,1001.0
2023-12-11 00:20:00,1.0,6.0,1.0,1.0,2.0,13.0,1.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,3.4756944444444446,25.0,-0.003472222222222222,1.0,1.0690449676496976,0,0,11,0,1660.0
2023-12-12 00:20:00,1.0,1.0,2.0,13.0,1.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,10.0,5.763888888888889,39.0,-0.006944444444444444,1.2857142857142858,1.0301575072754257,0,1,12,0,757.0
2023-12-13 00:20:00,2.0,13.0,1.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,10.0,2.0,1.0,2.6284722222222223,39.0,-0.006944444444444444,1.5714285714285714,0.9035079029052513,0,2,13,0,1559.0
2023-12-14 00:20:00,1.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0,11.0,5.413194444444445,32.0,0.0,1.2857142857142858,1.0301575072754257,0,3,14,0,1845.0
2023-12-15 00:20:00,3.0,1.0,1.0,3.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0,11.0,1.0,8.0,6.40625,32.0,0.010416666666666666,1.1428571428571428,1.124858267715973,0,4,15,0,646.0
2023-12-16 00:20:00,1.0,3.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0,11.0,1.0,8.0,3.0,1.0,2.2430555555555554,18.0,-0.003472222222222222,1.1428571428571428,1.1248582677159729,0,5,16,1,1061.0
2023-12-17 00:20:00,1.0,1.0,2.0,10.0,2.0,1.0,1.0,11.0,1.0,8.0,3.0,1.0,2.0,3.0,3.6840277777777777,21.0,0.0,1.4285714285714286,1.049781318335648,0,6,17,1,974.0
2023-12-18 00:20:00,2.0,10.0,2.0,1.0,1.0,11.0,1.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,3.3819444444444446,23.0,0.0,1.2857142857142858,1.1605769149479943,0,0,18,0,1660.0
2023-12-19 00:20:00,2.0,1.0,1.0,11.0,1.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,10.0,5.763888888888889,39.0,-0.006944444444444444,1.2857142857142858,1.1605769149479943,0,1,19,0,757.0
2023-12-20 00:20:00,1.0,11.0,1.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,10.0,2.0,1.0,2.6284722222222223,39.0,-0.006944444444444444,1.2857142857142858,1.1605769149479943,0,2,20,0,1559.0
2023-12-21 00:20:00,1.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0,11.0,5.413194444444445,32.0,0.0,1.2857142857142858,1.1605769149479943,0,3,21,0,1841.0
2023-12-22 00:20:00,3.0,1.0,2.0,3.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0,11.0,1.0,8.0,6.392361111111111,32.0,0.003472222222222222,1.2857142857142858,1.1605769149479943,0,4,22,0,927.0
2023-12-23 00:20:00,2.0,3.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0,11.0,1.0,8.0,1.0,5.0,3.21875,26.0,0.006944444444444444,1.0,0.9258200997725514,0,5,23,1,699.0
2023-12-24 00:20:00,1.0,1.0,2.0,10.0,2.0,1.0,1.0,11.0,1.0,8.0,1.0,5.0,2.0,1.0,2.4270833333333335,22.0,-0.006944444444444444,1.0,0.9258200997725514,0,6,24,1,682.0
2023-12-25 00:20:00,2.0,10.0,2.0,1.0,1.0,11.0,1.0,8.0,1.0,5.0,2.0,1.0,1.0,1.0,2.3680555555555554,21.0,0.003472222222222222,1.0,0.9258200997725514,0,0,25,0,1113.0
