Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-28,3.0,16.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,5.0,2.0,9.0,1.0,3.8368055555555554,26.0,-0.020833333333333332,4.428571428571429,2.1285234893930487,0,3,28,0,355.0
2023-12-29,3.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,5.0,2.0,9.0,1.0,7.0,1.0,1.2326388888888888,12.0,-0.020833333333333332,5.0,2.2038926600773587,0,4,29,0,506.0
2023-12-30,4.0,1.0,2.0,1.0,5.0,1.0,5.0,2.0,9.0,1.0,7.0,1.0,1.0,2.0,1.7569444444444444,22.0,0.013888888888888888,4.571428571428571,2.770102775666474,0,5,30,1,648.0
2023-12-31,2.0,1.0,5.0,1.0,5.0,2.0,9.0,1.0,7.0,1.0,1.0,2.0,6.0,1.0,2.25,22.0,0.003472222222222222,4.857142857142857,2.799416848895061,0,6,31,1,1630.0
2024-01-01,5.0,1.0,5.0,2.0,9.0,1.0,7.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,5.659722222222222,29.0,0.0,4.714285714285714,2.962348764761103,0,0,1,0,979.0
2024-01-02,5.0,2.0,9.0,1.0,7.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,3.3993055555555554,22.0,0.0,4.428571428571429,3.0169588688489823,0,1,2,0,1094.0
2024-01-03,9.0,1.0,7.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,3.798611111111111,28.0,-0.003472222222222222,4.428571428571429,3.0169588688489823,0,2,3,0,964.0
2024-01-04,7.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,3.3472222222222223,28.0,0.0,3.7142857142857144,2.3733211036908783,0,3,4,0,1064.0
2024-01-05,1.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,8.0,3.6944444444444446,37.0,0.006944444444444444,3.4285714285714284,2.0603150145508513,0,4,5,0,768.0
2024-01-06,6.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,8.0,5.0,1.0,2.6666666666666665,26.0,0.0,4.142857142857143,1.5518257844571737,0,5,6,1,764.0
2024-01-07,1.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,8.0,5.0,1.0,5.0,1.0,2.6527777777777777,26.0,0.0,4.0,1.4142135623730951,0,6,7,1,547.0
2024-01-08,3.0,1.0,5.0,1.0,4.0,1.0,5.0,8.0,5.0,1.0,5.0,1.0,8.0,1.0,1.8993055555555556,21.0,-0.027777777777777776,5.0,1.4142135623730951,0,0,8,0,861.0
2024-01-09,5.0,1.0,4.0,1.0,5.0,8.0,5.0,1.0,5.0,1.0,8.0,1.0,8.0,1.0,2.9895833333333335,21.0,-0.010416666666666666,5.714285714285714,1.4846149779161804,0,1,9,0,964.0
2024-01-10,4.0,1.0,5.0,8.0,5.0,1.0,5.0,1.0,8.0,1.0,8.0,1.0,8.0,6.0,3.3472222222222223,26.0,0.0,6.142857142857143,1.6413036132965795,0,2,10,0,1007.0
2024-01-11,5.0,8.0,5.0,1.0,5.0,1.0,8.0,1.0,8.0,1.0,8.0,6.0,3.0,1.0,3.4965277777777777,33.0,-0.006944444444444444,6.0,1.8516401995451028,0,3,11,0,884.0
2024-01-12,5.0,1.0,5.0,1.0,8.0,1.0,8.0,1.0,8.0,6.0,3.0,1.0,7.0,1.0,3.0694444444444446,20.0,0.010416666666666666,6.285714285714286,1.8294640678379568,0,4,12,0,720.0
2024-01-13,5.0,1.0,8.0,1.0,8.0,1.0,8.0,6.0,3.0,1.0,7.0,1.0,2.0,1.0,2.5,17.0,0.03125,5.857142857142857,2.356060357495806,0,5,13,1,720.0
2024-01-14,8.0,1.0,8.0,1.0,8.0,6.0,3.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,2.5,17.0,0.03125,5.428571428571429,2.718042512920064,0,6,14,1,920.0
2024-01-15,8.0,1.0,8.0,6.0,3.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.1944444444444446,28.0,0.013888888888888888,4.285714285714286,3.0572763655760995,0,0,15,0,1064.0
2024-01-16,8.0,6.0,3.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.6944444444444446,26.0,0.017361111111111112,3.142857142857143,2.9485382057928993,0,1,16,0,1146.0
2024-01-17,3.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,3.9791666666666665,32.0,-0.027777777777777776,3.4285714285714284,3.4582052676886295,0,2,17,0,906.0
2024-01-18,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,3.1458333333333335,19.0,0.0,3.857142857142857,3.562846832382836,0,3,18,0,912.0
2024-01-19,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,4.0,1.0,3.1666666666666665,25.0,0.010416666666666666,3.4285714285714284,3.331972511340172,0,4,19,0,457.0
2024-01-20,2.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,1.5868055555555556,18.0,0.010416666666666666,3.2857142857142856,3.4106675389466634,0,5,20,1,671.0
2024-01-21,1.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,2.329861111111111,15.0,0.0,3.5714285714285716,3.3745748031479192,0,6,21,1,1083.0
2024-01-22,1.0,1.0,10.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,3.7604166666666665,28.0,0.013888888888888888,4.0,3.070597894314954,0,0,22,0,1177.0
2024-01-23,10.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,10.0,4.0,4.086805555555555,21.0,-0.017361111111111112,5.428571428571429,3.2007652146297256,0,1,23,0,1059.0
2024-01-24,6.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,10.0,4.0,3.0,7.0,3.6770833333333335,21.0,-0.006944444444444444,4.428571428571429,2.6649654437396615,0,2,24,0,671.0
2024-01-25,4.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,10.0,4.0,3.0,7.0,1.0,3.0,2.329861111111111,26.0,0.017361111111111112,3.5714285714285716,2.969229955832361,0,3,25,0,758.0
2024-01-26,1.0,1.0,4.0,3.0,3.0,1.0,10.0,4.0,3.0,7.0,1.0,3.0,1.0,1.0,2.6319444444444446,20.0,0.010416666666666666,3.142857142857143,3.090472521826277,0,4,26,0,816.0
2024-01-27,4.0,3.0,3.0,1.0,10.0,4.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,2.8333333333333335,20.0,0.020833333333333332,3.142857142857143,3.0904725218262765,0,5,27,1,773.0
2024-01-28,3.0,1.0,10.0,4.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,2.6840277777777777,30.0,0.013888888888888888,3.2857142857142856,3.1493439550069433,0,6,28,1,548.0
2024-01-29,10.0,4.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.9027777777777777,20.0,0.006944444444444444,3.7142857142857144,3.282607226593159,0,0,29,0,812.0
2024-01-30,3.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,6.0,1.0,2.8194444444444446,18.0,-0.020833333333333332,3.142857142857143,2.356060357495806,0,1,30,0,644.0
