Date,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Recent_Mean,Recent_Max,Recent_Trend,Hist_Same_Mean,Hist_Same_Std,Hour,DayOfWeek,DayOfMonth,IsWeekend,Target_1Day
2023-12-08 00:05:00,2.0,6.0,3.0,6.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.576388888888889,16.0,-0.003472222222222222,1.5714285714285714,0.9035079029052513,0,4,8,0,561.0
2023-12-09 00:05:00,3.0,6.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,1.9479166666666667,13.0,0.0,1.5714285714285714,0.9035079029052512,0,5,9,1,489.0
2023-12-10 00:05:00,1.0,6.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.6979166666666667,13.0,-0.003472222222222222,1.2857142857142858,0.6998542122237652,0,6,10,1,448.0
2023-12-11 00:05:00,1.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.5555555555555556,12.0,0.006944444444444444,1.2857142857142858,0.6998542122237652,0,0,11,0,663.0
2023-12-12 00:05:00,2.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,2.3020833333333335,13.0,0.006944444444444444,1.1428571428571428,0.8329931278350429,0,1,12,0,241.0
2023-12-13 00:05:00,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,0.8368055555555556,10.0,0.003472222222222222,0.8571428571428571,0.8329931278350428,0,2,13,0,784.0
2023-12-14 00:05:00,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,2.7222222222222223,17.0,0.003472222222222222,0.7142857142857143,0.8806305718527109,0,3,14,0,694.0
2023-12-15 00:05:00,2.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,6.0,2.4097222222222223,11.0,0.0,0.42857142857142855,0.7284313590846835,0,4,15,0,359.0
2023-12-16 00:05:00,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,6.0,2.0,5.0,1.2465277777777777,14.0,0.0,0.42857142857142855,0.7284313590846835,0,5,16,1,106.0
2023-12-17 00:05:00,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,6.0,2.0,5.0,1.0,2.0,0.3680555555555556,4.0,0.0,0.42857142857142855,0.7284313590846835,0,6,17,1,396.0
