GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
F30300108866851752,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 00:00:23,1702828823000,02,小型汽车,冀A81***,东风
F30300108866851617,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 00:00:28,1702828828000,02,小型汽车,苏CB5***,五菱
F30300108866851625,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 00:00:30,1702828830000,01,大型汽车,苏C3T***,福田
F30300108866851763,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 00:00:39,1702828839000,01,大型汽车,鲁Q83***,福田
F30300108866852436,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 00:01:33,1702828893000,01,大型汽车,苏CGC***,奥迪
F30300108866852559,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 00:01:34,1702828894000,02,小型汽车,苏C12***,未知
F30300108866852528,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-18 00:01:36,1702828896000,01,大型汽车,苏GP2***,福田
F30300108866852604,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-18 00:01:45,1702828905000,02,小型汽车,皖LNB***,未知
F30300108866852922,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 00:01:47,1702828907000,01,大型汽车,苏CMP***,东风
F30300108866852761,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 00:01:55,1702828915000,01,大型汽车,鲁Q76***,未知
F30300108866852854,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 00:02:00,1702828920000,01,大型汽车,鲁Q35***,未知
F30300108866853335,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 00:02:37,1702828957000,01,大型汽车,苏CKG***,汉江
F30300108866853386,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 00:02:41,1702828961000,01,大型汽车,豫NM9***,宝马
