GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
F40300108866851752,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:00:23,1702915223000,02,小型汽车,冀A81***,东风
F40300108866851617,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-19 00:00:28,1702915228000,02,小型汽车,苏CB5***,五菱
F40300108866851625,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:00:30,1702915230000,01,大型汽车,苏C3T***,福田
F40300108866851763,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:00:39,1702915239000,01,大型汽车,鲁Q83***,福田
F40300108866852436,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:01:33,1702915293000,01,大型汽车,苏CGC***,奥迪
F40300108866852559,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-19 00:01:34,1702915294000,02,小型汽车,苏C12***,未知
F40300108866852528,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-19 00:01:36,1702915296000,01,大型汽车,苏GP2***,福田
F40300108866852604,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-19 00:01:45,1702915305000,02,小型汽车,皖LNB***,未知
F40300108866852922,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:01:47,1702915307000,01,大型汽车,苏CMP***,东风
F40300108866852761,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:01:55,1702915315000,01,大型汽车,鲁Q76***,未知
